eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType 
6998152,ISC,2003,7,14,1,25,28.41,1.15,127.0932,4.5181,52.72,13.02,50.0,100.0,nan,4.19,0.335,
7000677,ISC-EHB,2003,7,17,20,10,40.26,nan,119.6,18.003,38.0,30.0,52.0,25.0,nan,5.57,0.197,
7000700,ISC,2003,7,17,20,58,24.29,0.92,127.0682,8.653,12.34,9.103,81.0,34.0,nan,4.67,0.283,
7001684,ISC,2003,7,19,10,18,57.74,0.77,123.6316,11.8309,20.97,9.979,43.0,100.0,nan,4.34,0.192,
7002221,ISC,2003,7,20,4,16,14.53,1.48,124.4883,4.142,103.0,20.47,63.0,339.0,nan,3.98,0.537,
7002955,IDC,2003,7,21,7,40,13.58,1.39,123.4788,19.8727,53.8,25.2,74.0,0.0,nan,4.34,0.192,
7004710,ISC,2003,7,23,20,29,11.02,1.89,128.0515,2.5499,130.2,22.68,65.0,51.0,nan,4.41,0.628,
7005186,EHB,2003,7,24,13,20,0.55,nan,124.602,3.331,42.8,7.2,56.0,388.0,nan,4.41,0.454,
7008919,ISC,2003,7,27,13,52,7.9,0.87,120.8313,15.4848,31.47,11.18,74.0,160.0,nan,3.65,0.335,
7010437,ISC-EHB,2003,7,28,23,44,14.29,nan,126.287,5.439,96.0,51.0,69.0,73.0,7.4,4.71,0.192,
7010964,ISC,2003,7,29,15,43,13.43,0.87,120.7115,23.4852,2.326,1.862,122.0,7.0,6.4,3.54,0.317,
7010966,NIED,2003,7,29,15,46,0.0,nan,122.4,22.4,nan,nan,nan,5.0,nan,3.91,0.11,
7010968,ISC,2003,7,29,15,47,37.26,2.14,129.3323,3.1926,108.7,18.97,60.0,35.0,nan,4.09,0.335,
7010980,ISC,2003,7,29,16,0,7.04,0.8,124.9299,10.1275,8.032,5.509,82.0,30.0,nan,3.87,0.317,
7011273,EHB,2003,7,29,23,18,18.02,nan,120.717,15.036,18.6,7.3,78.0,123.0,4.2,4.9,0.283,
7012189,ISC,2003,7,31,2,0,55.84,0.85,126.216,11.5811,18.63,13.08,122.0,100.0,nan,4.09,0.335,
7012441,ISC-GEM,2003,7,31,9,47,19.69,nan,126.962,5.214,7.9,4.5,nan,15.0,24.9,5.47,0.1,
7052434,ISC,2003,8,1,15,4,12.13,0.88,128.5113,2.956,35.63,13.26,70.0,61.0,7.09,4.34,0.159,
7054221,ISC-EHB,2003,8,3,18,44,40.63,nan,118.701,3.668,78.0,40.0,55.0,22.0,nan,4.65,0.192,
7054782,ISC-EHB,2003,8,4,10,53,25.91,nan,120.487,21.983,30.0,26.0,121.0,36.0,2.0,5.08,0.159,
7056400,ISC-EHB,2003,8,6,12,23,8.72,nan,121.67,23.936,43.0,28.0,122.0,6.0,3.3,5.16,0.11,
7057181,ISC,2003,8,7,15,22,27.79,1.42,127.1385,7.8174,42.39,12.9,40.0,35.0,nan,3.22,0.537,
7057747,ISC-EHB,2003,8,8,15,21,24.78,nan,125.323,5.331,55.0,35.0,65.0,210.0,2.5,4.9,0.283,
7060108,ISC,2003,8,12,8,41,52.58,0.61,120.5341,20.0817,10.32,5.417,103.0,28.0,3.57,5.02,0.283,
7060125,EHB,2003,8,12,9,22,11.98,nan,123.603,9.728,6.5,4.9,90.0,26.0,nan,4.41,0.454,
7061290,EHB,2003,8,14,2,48,18.9,nan,122.502,17.96,12.2,6.0,60.0,41.0,11.0,4.65,0.236,
7061305,EHB,2003,8,14,3,7,52.26,nan,126.154,3.956,29.7,9.1,71.0,103.0,13.0,4.9,0.283,
7061336,ISC,2003,8,14,3,56,30.64,1.42,125.6055,22.3773,12.8,7.687,175.0,38.0,nan,4.28,0.159,
7064286,ISC-EHB,2003,8,18,7,28,18.04,nan,124.59,3.678,169.0,78.0,59.0,347.0,nan,4.56,0.283,
7064350,ISC,2003,8,18,9,11,17.14,0.68,127.0339,3.1687,37.61,12.58,69.0,44.0,nan,4.95,0.335,
7064927,IDC,2003,8,19,4,14,2.64,3.87,122.0896,3.1344,259.0,32.4,77.0,0.0,nan,5.33,0.192,
7066330,ISC,2003,8,21,3,59,17.75,0.67,126.4518,11.3078,13.85,9.092,96.0,33.0,2.29,4.79,0.283,
7068072,ISC,2003,8,22,18,0,53.31,0.8,119.5115,5.9665,14.63,7.994,136.0,35.0,nan,4.34,0.147,
7068451,NIED,2003,8,23,6,57,0.0,nan,122.1,23.4,nan,nan,nan,53.0,nan,4.01,0.11,
7070327,ISC,2003,8,25,20,11,44.91,1.64,125.7615,8.8288,10.29,6.251,52.0,5.0,12.6,3.54,0.537,
7072832,ISC,2003,8,29,8,15,43.25,2.0,124.1642,22.6833,8.34,5.762,127.0,14.0,13.4,4.01,0.11,
7073413,ISC,2003,8,30,6,13,3.85,0.74,123.0812,8.5985,21.76,9.312,79.0,18.0,nan,4.56,0.283,
7073955,ISC,2003,8,31,1,7,19.25,1.12,120.1264,19.3798,56.74,13.07,50.0,24.0,nan,4.28,0.192,
7074303,ISC-EHB,2003,8,31,12,58,51.02,nan,119.632,13.865,57.0,45.0,47.0,25.0,nan,5.57,0.197,
7114339,ISC,2003,9,1,2,35,3.14,1.19,122.7726,13.0561,23.43,8.265,68.0,18.0,nan,3.65,0.335,
7114697,ISC-GEM,2003,9,1,15,13,9.14,nan,122.483,12.127,5.9,3.2,nan,20.0,3.8,5.76,0.1,
7116525,ISC,2003,9,2,22,0,55.29,0.78,119.974,19.903,31.59,10.63,61.0,35.0,nan,4.4,0.192,
7118540,ISC,2003,9,4,2,52,56.88,0.63,124.5,5.2834,12.59,9.898,89.0,47.0,4.85,4.59,0.192,
7118646,ISC,2003,9,4,8,30,27.84,0.77,124.7645,14.2292,11.3,5.762,64.0,35.0,nan,4.4,0.159,
7119467,ISC,2003,9,5,6,24,50.4,0.82,125.2675,2.7054,28.96,8.464,73.0,35.0,nan,4.46,0.192,
7124359,ISC,2003,9,10,23,40,47.1,1.25,125.6982,5.4522,140.8,20.18,70.0,35.0,nan,4.74,0.317,
7124513,IDC,2003,9,11,8,52,47.2,4.63,122.9764,6.7148,245.0,30.7,86.0,0.0,nan,4.22,0.192,
7125025,ISC,2003,9,12,2,3,27.6,1.99,126.4219,10.7616,28.95,22.84,166.0,40.0,nan,4.09,0.236,
7126470,ISC,2003,9,14,10,56,46.93,1.47,126.3111,1.9415,91.86,21.6,68.0,47.0,nan,4.19,0.537,
7126747,ISC-GEM,2003,9,14,18,45,52.92,nan,121.019,18.648,4.1,3.4,nan,35.0,4.6,5.63,0.1,
7127104,EHB,2003,9,15,4,41,32.19,nan,127.61,4.567,16.6,5.2,70.0,166.0,6.9,4.44,0.283,
7128233,IDC,2003,9,16,19,14,28.7,1.5,122.3474,2.4565,136.0,20.1,56.0,0.0,nan,4.34,0.159,
7128616,ISC-EHB,2003,9,17,5,28,55.68,nan,120.925,13.246,101.0,51.0,65.0,67.0,4.0,4.28,0.159,
7128742,ISC,2003,9,17,10,8,43.56,1.14,121.4648,18.9581,25.88,8.214,121.0,46.0,nan,3.54,0.454,
7129706,IDC,2003,9,18,17,19,18.16,2.06,124.3866,4.5822,203.0,26.7,64.0,0.0,nan,4.46,0.192,
7130943,ISC,2003,9,20,14,36,5.38,0.96,120.4693,15.3865,13.68,7.019,83.0,35.0,nan,5.02,0.192,
7131177,ISC,2003,9,20,22,38,16.89,0.84,121.6252,19.3657,18.71,9.158,87.0,44.0,nan,4.22,0.147,
7131754,ISC,2003,9,21,19,8,8.95,1.61,123.3582,12.6355,9.147,4.557,52.0,9.0,11.2,4.59,0.192,
7132391,ISC,2003,9,22,16,13,33.68,0.64,119.6817,19.1294,11.58,7.884,65.0,19.0,3.68,4.46,0.192,
7133082,ISC,2003,9,23,16,51,23.29,0.84,126.3185,10.1057,10.8,10.48,160.0,25.0,5.19,4.71,0.192,
7133437,ISC,2003,9,24,8,0,45.94,1.3,123.4618,23.5504,13.88,9.3,178.0,10.0,nan,3.91,0.11,
7135405,ISC,2003,9,26,9,44,24.04,1.24,120.6741,19.5592,54.0,14.57,64.0,32.0,nan,4.71,0.192,
7138858,ISC,2003,9,29,10,12,1.91,0.75,126.8787,9.4403,11.57,9.5,69.0,41.0,nan,4.65,0.236,
7140233,NIED,2003,9,30,19,49,0.0,nan,125.4,23.7,nan,nan,nan,8.0,nan,3.91,0.11,
7148026,ISC,2003,10,2,10,21,36.44,1.74,129.4161,2.8649,93.4,22.96,65.0,35.0,nan,4.74,0.384,
7148486,ISC-GEM,2003,10,2,23,24,8.0,nan,125.865,4.633,9.2,4.8,nan,163.5,6.6,5.15,0.1,
7149874,IDC,2003,10,4,13,54,5.1,12.49,122.1899,18.8772,335.0,33.7,32.0,0.0,nan,4.16,0.192,
7150947,EHB,2003,10,5,15,51,48.6,nan,125.597,5.812,21.3,7.3,82.0,118.0,6.7,4.44,0.283,
7151072,ISC,2003,10,5,19,44,28.73,0.62,122.0733,9.9993,9.205,5.571,52.0,27.0,nan,4.46,0.192,
7152993,ISC,2003,10,8,3,7,38.29,1.67,126.7545,4.1174,72.56,18.51,60.0,36.0,nan,3.98,0.335,
7153044,ISC-EHB,2003,10,8,4,47,10.0,nan,126.827,7.659,107.0,52.0,74.0,79.0,8.6,4.65,0.159,
7154340,ISC,2003,10,9,23,24,39.54,1.29,124.95,6.307,42.55,13.4,86.0,50.0,nan,3.33,0.454,
7154526,ISC,2003,10,10,6,36,22.34,0.68,127.4087,4.2631,39.56,12.83,68.0,35.0,nan,4.74,0.454,
7154676,EHB,2003,10,10,11,23,47.85,nan,121.164,22.283,4.9,3.8,91.0,4.0,4.0,4.78,0.11,
7154972,EHB,2003,10,10,19,37,56.18,nan,125.427,7.754,8.4,4.9,68.0,6.0,8.8,4.59,0.159,
7155307,EHB,2003,10,11,5,45,57.08,nan,124.241,9.468,23.8,4.7,69.0,551.0,12.7,4.09,0.283,
7155780,ISC-EHB,2003,10,11,19,48,4.48,nan,126.19,9.748,157.0,98.0,80.0,82.0,8.5,5.14,0.159,
7156134,ISC-EHB,2003,10,12,7,48,21.12,nan,126.305,9.351,69.0,40.0,70.0,72.0,6.0,4.77,0.192,
7156277,ISC,2003,10,12,12,39,50.18,0.55,121.0889,19.2717,10.96,7.647,114.0,50.0,nan,4.34,0.159,
7158142,ISC-EHB,2003,10,15,3,34,53.79,nan,122.29,3.743,59.0,34.0,63.0,601.0,3.6,5.02,0.283,
7158558,ISC-EHB,2003,10,15,16,47,38.8,nan,126.635,9.769,97.0,76.0,80.0,25.0,nan,4.77,0.159,
7161435,ISC,2003,10,19,9,27,30.04,0.8,124.6145,2.2689,58.71,14.38,68.0,288.0,nan,4.21,0.283,
7161661,ISC,2003,10,19,15,31,1.06,1.04,123.9454,4.9088,25.74,12.41,109.0,50.0,nan,3.98,0.724,
7161924,ISC,2003,10,19,23,36,20.91,1.73,120.1025,14.5846,25.49,7.069,81.0,64.0,19.9,4.09,0.283,
7162886,ISC,2003,10,21,8,7,26.53,0.93,120.2305,17.8514,15.05,9.689,105.0,50.0,nan,4.22,0.192,
7163818,IDC,2003,10,22,15,58,54.24,1.9,123.1896,4.2924,209.0,26.6,63.0,0.0,nan,4.46,0.192,
7164439,ISC,2003,10,23,14,54,54.43,0.97,122.2516,19.1657,23.57,12.6,93.0,52.0,nan,4.16,0.192,
7165591,IDC,2003,10,25,10,42,37.27,3.67,120.6159,19.1038,322.0,28.2,61.0,0.0,nan,4.77,0.192,
7165701,ISC,2003,10,25,13,22,8.3,0.92,119.9726,21.69,5.848,5.049,79.0,9.0,6.02,4.56,0.283,
7166128,ISC,2003,10,26,3,24,10.6,1.04,124.2927,4.1617,79.32,18.78,61.0,35.0,nan,4.41,0.454,
7166591,ISC,2003,10,26,21,12,4.08,1.34,122.166,13.5992,45.63,17.2,40.0,14.0,nan,4.83,0.192,
7166831,ISC-EHB,2003,10,27,7,17,25.71,nan,122.029,15.198,70.0,49.0,71.0,15.0,nan,4.89,0.192,
7167012,ISC-EHB,2003,10,27,12,48,1.77,nan,125.095,10.484,68.0,40.0,67.0,41.0,6.3,4.77,0.192,
7174365,IDC,2003,11,2,8,43,19.95,1.65,117.5447,6.7218,126.0,22.8,53.0,0.0,nan,4.4,0.192,
7174615,ISC,2003,11,2,14,8,53.05,1.09,127.4646,5.9038,24.85,15.64,33.0,52.0,nan,3.54,0.317,
7174712,IDC,2003,11,2,16,36,26.32,1.61,126.6962,2.6475,154.0,23.0,65.0,0.0,nan,4.28,0.192,
7176383,NIED,2003,11,4,23,49,0.0,nan,122.0,22.5,nan,nan,nan,56.0,nan,4.2,0.11,
7177050,IDC,2003,11,5,21,30,1.88,1.21,126.0444,5.1499,128.0,20.8,69.0,0.0,nan,4.59,0.192,
7177331,ISC-GEM,2003,11,6,8,15,2.47,nan,126.963,2.064,8.9,5.2,nan,30.0,3.6,5.8,0.1,
7177527,ISC-EHB,2003,11,6,13,58,44.98,nan,120.434,23.103,28.0,23.0,90.0,22.0,1.8,4.83,0.236,
7177708,EHB,2003,11,6,18,24,13.84,nan,124.841,5.491,13.2,6.4,75.0,60.0,7.4,4.77,0.159,
7181965,IDC,2003,11,12,0,54,34.97,0.98,127.4372,2.0376,70.5,19.9,70.0,0.0,nan,5.26,0.192,
7183721,ISC,2003,11,14,11,13,49.21,0.72,127.6462,5.2235,23.15,11.08,70.0,100.0,nan,4.41,0.454,
7183752,ISC,2003,11,14,11,54,51.77,2.36,120.0498,18.7513,10.09,8.053,106.0,11.0,15.0,4.4,0.192,
7185091,ISC,2003,11,16,13,51,46.24,2.29,126.5449,8.9958,23.38,7.461,60.0,44.0,21.5,4.56,0.283,
7185330,ISC,2003,11,16,22,15,59.74,0.68,122.6297,22.9268,6.186,3.477,149.0,23.0,nan,4.49,0.11,
7186893,ISC,2003,11,18,14,35,23.28,1.34,119.8995,17.2576,9.806,5.687,120.0,18.0,4.28,3.54,0.317,
7186975,ISC-GEM,2003,11,18,17,14,23.93,nan,125.396,12.109,4.7,3.0,nan,35.0,4.7,6.5,0.1,
7187604,ISC,2003,11,19,13,35,53.57,1.29,128.0055,2.2849,82.84,15.55,68.0,112.0,nan,4.74,0.335,
7187749,ISC-EHB,2003,11,19,18,21,15.36,nan,125.243,4.049,75.0,47.0,69.0,35.0,nan,4.83,0.159,
7187885,IDC,2003,11,19,22,54,1.11,2.52,124.2566,2.8852,339.0,27.1,64.0,0.0,nan,4.46,0.192,
7188122,ISC,2003,11,20,8,5,53.01,1.49,126.5423,2.9579,89.67,17.06,63.0,63.0,nan,4.79,0.283,
7189087,ISC,2003,11,21,17,46,5.08,1.22,125.8774,12.9208,20.91,17.66,171.0,40.0,nan,4.22,0.192,
7189693,ISC,2003,11,22,19,8,12.25,0.86,128.5684,4.6002,41.0,14.55,64.0,46.0,nan,3.75,0.283,
7190732,ISC,2003,11,24,6,54,44.66,0.92,125.4872,4.3393,49.26,11.92,77.0,176.0,nan,3.98,0.454,
7193102,ISC,2003,11,27,11,27,47.77,1.49,125.8138,10.6719,21.62,8.572,72.0,51.0,nan,4.19,0.317,
7193212,EHB,2003,11,27,14,24,22.3,nan,122.997,10.828,9.2,6.0,64.0,23.0,10.2,4.96,0.192,
7194215,ISC,2003,11,29,8,6,55.26,0.87,125.6322,23.3572,10.23,8.851,85.0,27.0,nan,4.34,0.192,
7196481,ISC,2003,12,1,18,34,54.72,0.89,122.6625,10.5008,7.214,4.504,58.0,85.0,7.42,3.76,0.384,
7196483,ISC,2003,12,1,18,37,30.64,0.83,124.5398,8.0537,7.476,4.33,62.0,25.0,nan,3.98,0.335,
7196899,ISC-EHB,2003,12,2,11,58,55.69,nan,127.388,4.764,138.0,57.0,64.0,80.0,5.4,4.4,0.147,
7198376,ISC-EHB,2003,12,4,13,23,7.22,nan,122.71,15.196,71.0,43.0,76.0,22.0,10.8,4.4,0.159,
7199041,EHB,2003,12,5,4,27,29.45,nan,122.574,3.124,21.7,6.6,69.0,563.0,nan,5.02,0.283,
7199984,ISC-GEM,2003,12,6,5,41,20.49,nan,125.906,11.301,4.9,4.1,nan,15.7,6.7,5.39,0.1,
7200196,ISC,2003,12,6,10,50,21.79,0.99,125.1091,13.9897,11.39,8.902,47.0,27.0,nan,3.87,0.335,
7202813,ISC-GEM,2003,12,10,4,38,15.2,nan,121.447,23.048,3.0,2.6,nan,24.0,4.0,6.81,0.1,
7203753,ISC-EHB,2003,12,10,13,3,44.09,nan,125.798,3.724,133.0,50.0,75.0,94.0,5.2,5.2,0.192,
7204034,ISC-GEM,2003,12,10,15,51,38.69,nan,120.8,17.749,3.9,3.0,nan,15.0,3.8,5.41,0.1,
7206077,ISC,2003,12,12,5,54,48.95,1.65,125.6341,8.3008,25.31,9.795,148.0,35.0,nan,3.54,0.335,
7209029,ISC-EHB,2003,12,15,0,51,3.87,nan,123.072,14.352,84.0,62.0,62.0,16.0,nan,4.71,0.159,
7212107,ISC,2003,12,18,18,51,39.46,0.78,123.7757,8.129,7.974,6.17,92.0,35.0,nan,4.4,0.192,
7212449,ISC-EHB,2003,12,19,4,11,24.09,nan,124.246,15.213,89.0,70.0,71.0,15.0,nan,4.77,0.159,
7212710,ISC-GEM,2003,12,19,13,5,33.13,nan,124.462,13.915,6.6,3.7,nan,43.7,6.5,5.52,0.1,
7213728,ISC,2003,12,20,22,8,29.89,0.64,125.6661,9.2273,7.056,3.881,85.0,10.0,nan,4.53,0.192,
7215294,ISC,2003,12,23,2,8,54.7,0.54,119.5244,18.5789,12.5,6.687,45.0,29.0,3.65,4.65,0.398,
7217175,ISC-EHB,2003,12,25,12,41,3.83,nan,119.712,14.908,94.0,52.0,75.0,47.0,6.9,5.02,0.192,
7217288,ISC,2003,12,25,14,49,19.63,1.31,123.5545,12.5243,4.002,3.336,51.0,19.0,2.83,4.44,0.283,
7218181,ISC-EHB,2003,12,26,17,42,58.8,nan,127.002,6.738,90.0,56.0,74.0,69.0,8.1,4.96,0.159,
7223783,IDC,2004,1,1,18,42,25.42,1.52,128.08,2.8549,126.0,20.6,68.0,0.0,nan,5.02,0.192,
7227655,ISC,2004,1,5,19,8,47.32,1.38,122.3749,16.3624,6.745,3.785,87.0,9.0,9.47,3.76,0.454,
7229155,ISC-GEM,2004,1,7,18,45,39.81,nan,122.409,20.145,4.4,3.8,nan,31.0,4.8,5.54,0.1,
7233135,EHB,2004,1,13,11,41,8.82,nan,119.907,21.028,4.9,3.1,66.0,31.0,3.8,4.68,0.11,
7233264,ISC-GEM,2004,1,13,16,12,47.89,nan,124.906,13.576,5.5,3.1,nan,28.2,4.7,5.38,0.1,
7233947,ISC,2004,1,14,16,43,47.32,0.76,121.8935,10.4347,8.329,5.076,49.0,16.0,nan,3.87,0.335,
7234874,ISC,2004,1,15,23,10,49.97,1.09,126.3551,2.2574,168.0,16.45,67.0,47.0,nan,3.98,0.283,
7236198,ISC,2004,1,17,19,26,25.03,0.94,128.956,3.1917,59.77,16.47,57.0,44.0,nan,4.32,0.283,
7236465,ISC-EHB,2004,1,18,4,25,10.18,nan,120.267,20.055,149.0,61.0,65.0,15.0,nan,4.59,0.192,
7236886,ISC-EHB,2004,1,18,18,27,5.18,nan,126.651,6.903,70.0,38.0,65.0,105.0,1.9,4.44,0.283,
7239350,ISC,2004,1,22,7,20,7.7,0.68,122.3211,10.7951,4.244,3.453,59.0,22.0,5.47,5.06,0.335,
7240966,ISC-EHB,2004,1,24,18,41,1.27,nan,121.123,21.925,41.0,35.0,85.0,15.0,nan,4.88,0.11,
7240979,EHB,2004,1,24,19,7,49.13,nan,119.533,16.476,12.0,8.5,45.0,4.0,nan,4.53,0.192,
7241339,ISC,2004,1,25,9,39,27.82,1.23,126.1154,23.5596,12.09,6.086,159.0,18.0,4.63,4.16,0.192,
7241425,ISC,2004,1,25,12,29,19.59,0.89,126.3569,10.8145,12.59,9.507,91.0,37.0,nan,3.75,0.283,
7241429,ISC,2004,1,25,12,38,13.94,0.66,126.7731,7.869,11.2,8.844,86.0,46.0,nan,3.86,0.283,
7241668,ISC-EHB,2004,1,25,20,7,5.67,nan,120.683,15.721,105.0,59.0,64.0,169.0,3.0,3.98,0.283,
7241999,ISC,2004,1,26,9,23,43.44,0.89,119.4735,17.3868,18.98,12.2,16.0,32.0,nan,4.22,0.192,
7242481,NIED,2004,1,27,1,57,0.0,nan,125.0,23.9,nan,nan,nan,20.0,nan,3.81,0.11,
7244287,ISC-GEM,2004,1,29,9,48,42.4,nan,126.994,6.303,5.4,3.7,nan,210.0,6.4,5.47,0.1,
7245853,EHB,2004,1,31,10,22,42.93,nan,120.308,19.538,11.7,5.5,65.0,40.0,4.6,4.22,0.192,
7245863,EHB,2004,1,31,10,33,30.93,nan,121.014,16.59,9.2,5.0,77.0,16.0,nan,4.03,0.192,
7246548,ISC,2004,2,1,15,33,29.27,1.32,122.9681,12.7649,5.506,3.387,51.0,7.0,10.3,4.46,0.192,
7246598,IDC,2004,2,1,18,10,23.78,2.14,122.9381,3.276,339.0,25.8,62.0,0.0,nan,3.97,0.192,
7246863,ISC,2004,2,2,15,47,37.21,0.76,120.5964,23.4445,2.437,2.011,112.0,11.0,5.17,3.65,0.384,
7247195,IDC,2004,2,3,15,40,20.35,13.78,127.6936,3.0496,179.0,26.5,65.0,68.0,124.0,4.59,0.192,
7247349,ISC,2004,2,4,1,14,3.61,1.26,127.4,3.9701,156.6,17.42,69.0,36.0,nan,4.79,0.283,
7247701,ISC-EHB,2004,2,4,19,57,16.06,nan,126.096,5.615,75.0,46.0,61.0,106.0,nan,4.9,nan,
7248205,ISC,2004,2,6,4,35,34.57,1.17,128.0342,5.5274,39.07,15.01,42.0,35.0,nan,4.41,0.454,
7248832,ISC,2004,2,7,20,38,19.75,1.02,127.4396,4.3116,72.97,22.45,71.0,104.0,nan,4.21,0.283,
7248973,ISC-EHB,2004,2,8,5,4,10.9,nan,121.412,19.683,58.0,32.0,80.0,40.0,nan,4.8,nan,
7249002,ISC,2004,2,8,8,10,27.18,1.96,127.5475,8.9388,57.67,12.52,125.0,10.0,nan,4.84,0.384,
7249855,ISC,2004,2,10,18,32,38.29,1.4,127.0378,10.1048,19.75,10.91,69.0,35.0,nan,4.09,0.537,
7250421,ISC-EHB,2004,2,12,2,55,1.62,nan,122.974,4.197,157.0,66.0,59.0,625.0,nan,4.21,0.283,
7250927,ISC-EHB,2004,2,13,14,38,31.61,nan,125.618,22.346,58.0,43.0,104.0,16.0,nan,4.78,0.11,
7251353,EHB,2004,2,14,23,38,33.98,nan,121.97,7.858,10.9,7.0,41.0,41.0,8.2,4.4,0.192,
7251577,ISC-EHB,2004,2,15,13,32,7.04,nan,121.048,23.809,29.0,22.0,115.0,32.0,1.3,4.78,0.11,
7251729,EHB,2004,2,15,23,6,40.27,nan,121.178,20.243,9.3,7.8,71.0,41.0,10.2,4.88,0.11,
7251769,IDC,2004,2,16,2,19,24.45,2.06,126.4262,1.9056,176.0,24.8,66.0,0.0,nan,4.4,0.192,
7252027,ISC,2004,2,16,20,44,18.18,0.99,119.2179,17.7156,18.54,12.28,39.0,35.0,nan,3.87,0.384,
7252073,ISC,2004,2,17,1,0,5.59,1.12,126.9475,9.1826,11.9,11.1,175.0,10.0,nan,3.76,0.454,
7253082,ISC-EHB,2004,2,19,22,28,35.48,nan,123.529,3.107,96.0,42.0,67.0,477.0,6.3,4.56,0.283,
7253183,ISC,2004,2,20,5,25,29.46,0.81,120.3043,21.5332,12.04,10.02,5.0,35.0,nan,4.56,0.283,
7253426,ISC,2004,2,20,19,0,35.93,0.75,119.7228,18.9693,31.17,10.34,49.0,23.0,4.29,4.4,0.192,
7254183,EHB,2004,2,23,10,18,45.74,nan,122.168,23.39,3.5,2.6,147.0,20.0,4.3,4.49,0.11,
7254788,ISC,2004,2,24,13,29,47.8,1.01,122.045,7.1857,7.755,5.835,62.0,35.0,nan,3.87,0.335,
7254854,ISC,2004,2,24,16,18,31.75,0.58,120.9471,19.9243,30.49,9.563,69.0,23.0,3.72,4.22,0.192,
7254921,ISC,2004,2,24,20,19,55.33,0.83,123.223,19.8257,24.03,9.576,117.0,35.0,nan,3.81,0.11,
7255832,ISC-GEM,2004,2,26,17,25,56.73,nan,123.327,8.23,4.3,2.9,nan,15.3,3.6,5.42,0.1,
7256398,ISC-EHB,2004,2,27,21,32,7.62,nan,122.201,19.446,84.0,57.0,92.0,15.0,nan,4.83,0.159,
7256417,ISC,2004,2,27,22,35,7.01,1.07,121.9926,21.0063,62.26,22.19,64.0,35.0,nan,4.89,0.192,
7256593,ISC,2004,2,28,6,46,26.67,0.67,121.5529,20.1797,18.61,9.806,97.0,40.0,nan,4.67,0.283,
7256613,ISC,2004,2,28,8,29,39.83,1.08,121.8185,19.2088,22.16,19.96,87.0,46.0,nan,4.16,0.192,
7257002,ISC-EHB,2004,2,29,10,15,13.92,nan,125.492,11.386,75.0,56.0,82.0,54.0,3.7,4.59,0.159,
7301776,EHB,2004,3,1,22,14,28.55,nan,122.036,10.082,9.2,5.8,49.0,23.0,10.0,4.59,0.192,
7302219,IDC,2004,3,2,12,3,53.3,1.86,124.0316,2.7001,187.0,26.7,63.0,0.0,nan,4.71,0.398,
7302936,ISC,2004,3,3,14,20,54.31,0.94,126.8309,9.4594,12.86,7.744,94.0,41.0,nan,4.09,0.454,
7303984,ISC-EHB,2004,3,5,7,6,3.1,nan,126.559,6.054,80.0,46.0,63.0,73.0,nan,4.9,nan,
7304301,ISC-EHB,2004,3,5,18,42,58.2,nan,123.941,22.547,53.0,35.0,118.0,6.0,10.4,4.88,0.11,
7304391,ISC-EHB,2004,3,5,21,26,22.05,nan,127.739,4.744,73.0,49.0,60.0,46.0,nan,4.9,nan,
7305427,EHB,2004,3,7,10,54,43.25,nan,122.152,2.405,32.3,7.7,58.0,525.0,nan,4.21,0.283,
7306558,ISC,2004,3,9,5,52,23.7,1.11,120.2526,19.148,14.17,8.23,103.0,27.0,nan,3.54,0.335,
7307025,ISC,2004,3,9,19,22,20.05,0.86,125.7794,2.1088,44.47,16.42,66.0,83.0,nan,4.95,0.335,
7307821,ISC,2004,3,10,22,32,36.22,2.0,120.0649,18.0879,10.78,8.368,140.0,16.0,11.4,4.09,0.159,
7308681,ISC-GEM,2004,3,12,9,18,47.96,nan,126.487,3.815,7.0,4.4,nan,53.1,23.2,5.3,0.1,
7309752,ISC,2004,3,13,19,37,58.59,1.76,120.4901,18.9839,14.56,7.672,121.0,44.0,16.5,4.09,0.628,
7309777,ISC,2004,3,13,20,33,10.92,1.39,122.2663,15.3925,6.561,3.606,77.0,4.0,10.6,4.09,0.159,
7312174,ISC-GEM,2004,3,17,6,16,26.21,nan,124.695,11.119,4.3,3.4,nan,10.0,6.5,5.42,0.1,
7312901,EHB,2004,3,18,9,6,20.57,nan,119.089,16.375,12.9,8.2,81.0,39.0,12.3,4.53,0.192,
7313101,ISC-EHB,2004,3,18,15,51,26.78,nan,124.221,13.055,91.0,66.0,84.0,15.0,nan,4.89,0.159,
7314875,ISC,2004,3,21,2,2,37.92,1.32,127.9921,2.39,52.99,15.82,65.0,180.0,nan,4.79,0.283,
7316022,ISC,2004,3,22,16,27,35.21,0.96,120.0845,14.7622,8.057,4.209,88.0,87.0,10.0,3.65,0.537,
7317762,ISC,2004,3,25,2,18,48.48,0.98,125.8984,2.4769,71.65,18.22,59.0,10.0,nan,5.02,0.283,
7317821,ISC,2004,3,25,4,46,35.28,0.96,121.9798,13.3166,5.495,4.25,76.0,14.0,7.09,3.76,0.317,
7319452,ISC,2004,3,27,3,20,57.77,0.77,121.3074,21.3964,11.67,10.01,64.0,37.0,nan,4.01,0.11,
7320085,EHB,2004,3,28,0,13,11.99,nan,124.989,10.493,8.2,5.6,75.0,14.0,8.1,4.77,0.236,
