eventID,year,month,day,hour,minute,second,timeError,latitude,longitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,magnitudeType,location,event_type
61221543,2018,12,5,13,9,0,,9.41,126.32,,,,24,,4.6,Ms,020 km N 42° E of Cortes (Surigao Del Sur),TECTONIC
61222548,2018,7,22,18,19,42,,4.67,124.91,,,,45,,4.6,Ms,104 km S 36° W of Sarangani (Davao Occidental),TECTONIC
61222870,2018,7,1,5,2,45,,11.81,125.21,,,,21,,4.6,Ms,037 km N 79° E of Catbalogan (Samar),TECTONIC
61222974,2018,6,24,15,30,0,,5.5,125.48,,,,59,,4.6,Ms,007 km N 04° E of Sarangani (Davao Occidental),TECTONIC
61223248,2018,6,10,19,20,1,,6.32,126.45,,,,64,,4.6,Ms,056 km S 48° E of Governor Generoso (Davao Oriental),TECTONIC
61223470,2018,3,28,22,49,22,,11.4,125.38,,,,33,,4.6,Ms,017 km S 62° W of Balangkayan (Eastren Samar),TECTONIC
61223725,2018,3,5,1,5,32,,11.39,125.49,,,,40,,4.6,Ms,006 km S 69° W of Llorente (Eastern Samar),TECTONIC
61224331,2018,5,5,2,18,27,,13.51,124.46,,,,39,,4.6,Ms,019 km S 30° E of Baras (Catanduanes),TECTONIC
61224472,2018,11,26,18,0,0,,3.26,128.26,,,,204,,4.6,Ms,392 km S 52° E of Sarangani (Davao Occidental),TECTONIC
61224942,2018,11,4,23,46,0,,10.78,122.28,,,,1,,4.6,Ms,012 km N 88° W of Leon (Iloilo),TECTONIC
61225134,2018,10,28,1,7,3,,3.8,126.69,,,,51,,4.6,Ms,225 km S 37° E of Sarangani (Davao Occidental),TECTONIC
61225279,2018,10,21,10,53,18,,2.44,128.86,,,,256,,4.6,Ms,501 km S 49° E of Sarangani (Davao Occidental),TECTONIC
61225688,2018,10,4,14,50,55,,15.54,121.68,,,,6,,4.6,Ms,028 km S 28° E of Baler (Aurora),TECTONIC
61225868,2018,9,25,4,12,2,,9.93,126.48,,,,6,,4.6,Ms,039 km N 65° E of General Luna (Surigao Del Norte),TECTONIC
61226045,2018,9,16,0,3,23,,6.32,126.32,,,,135,,4.6,Ms,046 km S 36° E of Governor Generoso (Davao Oriental),TECTONIC
61226376,2019,4,29,17,33,29,,18.19,119.98,,,,28,,4.6,Ms,056 km N 71° W of Currimao (Ilocos Norte),TECTONIC
61226471,2019,4,28,5,59,15,,9.8,126.71,,,,7,,4.6,Ms,060 km N 89° E of General Luna (Surigao Del Norte),TECTONIC
61226611,2019,4,26,20,8,51,,9.68,126.88,,,,28,,4.6,Ms,080 km S 82° E of General Luna (Surigao Del Norte),TECTONIC
61226737,2019,4,25,19,0,8,,18.21,120.59,,,,3,,4.6,Ms,004 km N 02° W of San Nicolas (Ilocos Norte),TECTONIC
61226876,2019,4,23,6,41,12,,11.89,125.31,,,,61,,4.6,Ms,022 km N 47° W of San Julian (Eastern Samar),TECTONIC
61227662,2019,8,29,10,20,33,,7.32,127.12,,,,5,,4.6,Ms,061 km S 76° E of Baculin (Davao Oriental),TECTONIC
61228798,2019,12,19,10,11,51,,6.71,125.14,,,,20,,4.6,Ms,008 km S 89° W of Magsaysay (Davao Del Sur),TECTONIC
61229041,2019,12,17,6,7,17,,6.7,125.17,,,,21,,4.6,Ms,006 km S 80° W of Magsaysay (Davao Del Sur),TECTONIC
61229278,2019,12,15,18,24,4,,6.59,125.03,,,,28,,4.6,Ms,009 km N 62° E of Lutayan (Sultan Kudarat),TECTONIC
61229874,2019,2,24,19,27,54,,17.94,120.17,,,,39,,4.6,Ms,031 km N 76° W of Sinait (Ilocos Sur),TECTONIC
61229971,2019,2,19,12,51,7,,3.87,127.91,,,,47,,4.6,Ms,321 km S 57° E of Sarangani (Davao Occidental),TECTONIC
61231324,2019,1,1,4,19,13,,8.6,125.82,,,,18,,4.6,Ms,011 km N 77° W of Prosperidad (Agusan del Sur),TECTONIC
61233435,2019,3,14,23,2,46,,9.47,126.11,,,,13,,4.6,Ms,021 km N 44° E of Cantilan (Surigao Del Sur),TECTONIC
61234091,2019,5,22,10,52,12,,3.77,127.31,,,,32,,4.6,Ms,261 km S 48° E of Sarangani (Davao Occidental),TECTONIC
61234687,2019,5,4,22,32,8,,8.77,126.99,,,,9,,4.6,Ms,076 km S 87° E of Marihatag (Surigao Del Sur),TECTONIC
61236859,2019,10,30,21,30,30,,6.88,125.17,,,,1,,4.6,Ms,012 km S 47° E of Tulunan (Cotabato),TECTONIC
61237204,2019,10,29,2,34,28,,6.74,125,,,,10,,4.6,Ms,023 km S 57° E of Tulunan (Cotabato),TECTONIC
61237438,2019,10,22,18,45,53,,6.76,125,,,,13,,4.6,Ms,022 km S 62° E of Tulunan (Cotabato),TECTONIC
61237762,2019,10,17,17,50,0,,6.79,124.89,,,,10,,4.6,Ms,010 km S 45° E of Tulunan (Cotabato),TECTONIC
61238055,2019,10,14,23,55,55,,6.81,124.91,,,,9,,4.6,Ms,010 km S 63° E of Tulunan (North Cotabato),TECTONIC
61239010,2019,9,14,10,35,10,,12.1,121.73,,,,17,,4.6,Mw,023 km N 82° W of San Jose (Romblon),TECTONIC
61239105,2019,9,10,17,45,44,,13.61,120.69,,,,126,,4.6,Ms,019 km N 15° W of Abra De Ilog (Occidental Mindoro),TECTONIC
61239346,2019,9,1,11,57,31,,5.14,126.84,,,,33,,4.6,Ms,159 km S 59° E of Jose Abad Santos (Davao Occidental),TECTONIC
61239787,2020,4,22,3,19,57,,13.78,120.93,,,,11,,4.6,ML,003 km N 16° W of Mabini (Batangas),VOLCANIC-TECTONIC
61239807,2020,4,21,21,43,5,,10.37,125.11,,,,1,,4.6,Ms,011 km N 18° W of Saint Bernard (Southern Leyte),TECTONIC
61240596,2020,4,3,4,27,14,,10.65,126.11,,,,5,,4.6,Ms,059 km S 45° E of Guiuan (Eastern Samar),TECTONIC
61241026,2020,8,23,15,45,22,,4,123.36,,,,572,,4.6,Ms,261 km S 32° W of Kiamba (Sarangani),TECTONIC
61241121,2020,8,21,12,32,4,,5.87,127.14,,,,133,,4.6,Ms,146 km S 54° E of Governor Generoso (Davao Oriental),TECTONIC
61241415,2020,8,17,5,21,36,,11.93,123.98,,,,9,,4.6,Mw,009 km S 09° W of Cataingan (Masbate),TECTONIC
61241565,2020,8,13,14,51,12,,3.26,128.5,,,,242,,4.6,Ms,414 km S 54° E of Sarangani (Davao Occidental),TECTONIC
61243212,2020,2,22,15,34,28,,4.57,127.37,,,,29,,4.6,Ms,231 km S 66° E of Sarangani (Davao Occidental),TECTONIC
61243222,2020,2,22,4,31,21,,19.18,121.19,,,,21,,4.6,Ms,031 km S 68° W of Calayan (Cagayan),TECTONIC
61243402,2020,2,15,5,57,4,,20.01,121.06,,,,3,,4.6,Ms,093 km S 67° W of Sabtang (Batanes),TECTONIC
61243714,2020,2,6,13,45,41,,5.31,126.47,,,,22,,4.6,Ms,114 km S 56° E of Jose Abad Santos (Davao Occidental),TECTONIC
61244167,2020,1,23,21,59,3,,3.23,123.11,,,,510,,4.6,Ms,349 km S 29° W of Kiamba (Sarangani),TECTONIC
61244195,2020,1,23,13,5,55,,12.64,123.34,,,,13,,4.6,Ms,015 km N 25° W of Aroroy (Masbate),TECTONIC
61244344,2020,1,19,12,59,2,,13.68,120.96,,,,1,,4.6,Mw,008 km S 12° E of Mabini (Batangas),TECTONIC
61245362,2020,1,10,17,16,44,,3.23,127.98,,,,160,,4.6,Ms,370 km S 49° E of Sarangani (Davao Occidental),TECTONIC
61245762,2020,7,27,20,5,23,,4.8,124.26,,,,110,,4.6,Ms,138 km S 17° W of Kiamba (Sarangani),TECTONIC
61246232,2020,7,14,12,59,26,,9.25,126.29,,,,27,,4.6,Mw,011 km S 78° E of Cortes (Surigao Del Sur),TECTONIC
61246530,2020,7,5,5,34,5,,2.74,128.22,,,,180,,4.6,Ms,453 km S 40° E of Jose Abad Santos (Davao Occidental),TECTONIC
61247031,2020,6,22,10,56,2,,3.46,126.34,,,,13,,4.6,Ms,238 km S 24° E of Sarangani (Davao Occidental),TECTONIC
61248487,2020,3,20,5,2,10,,3.63,126.19,,,,28,,4.6,Ms,215 km S 22° E of Sarangani (Davao Occidental),TECTONIC
61248681,2020,3,14,0,13,46,,16.25,119.71,,,,31,,4.6,Ms,018 km N 66° W of Bani (Pangasinan),TECTONIC
61249513,2020,5,19,17,53,2,,21.18,120.97,,,,9,,4.6,Ms,101 km N 65° W of Itbayat (Batanes),TECTONIC
61250331,2020,5,1,13,48,41,,4.72,126.79,,,,99,,4.6,Mw,166 km S 62° E of Sarangani (Davao Occidental),TECTONIC
61250788,2020,11,16,18,37,47,,21.37,120.87,,,,1,,4.6,Ms,127 km N 53° W of Itbayat (Batanes),TECTONIC
61251273,2020,10,31,2,49,47,,14.25,120.45,,,,156,,4.6,Ms,019 km S 14° W of Mariveles (Bataan),TECTONIC
61252225,2020,10,3,22,19,27,,9.26,126.67,,,,14,,4.6,Ms,053 km N 53° E of Bayabas (Surigao Del Sur),TECTONIC
61252249,2020,10,3,14,15,52,,15.65,120.37,,,,5,,4.6,Mw,006 km S 50° W of Camiling (Tarlac),TECTONIC
61252254,2020,10,3,12,29,41,,5.15,127.21,,,,41,,4.6,Ms,192 km S 64° E of Jose Abad Santos (Davao Occidental),TECTONIC
61252384,2020,9,30,21,13,9,,9.16,126.92,,,,2,,4.6,Mw,073 km N 73° E of Bayabas (Surigao Del Sur),TECTONIC
61252788,2020,9,21,4,28,58,,9.25,127.03,,,,10,,4.6,Ms,088 km N 69° E of Bayabas (Surigao Del Sur),TECTONIC
61253029,2020,9,13,20,41,59,,3.81,126.45,,,,36,,4.6,Ms,211 km S 33° E of Sarangani (Davao Occidental),TECTONIC
61253143,2020,9,11,4,52,24,,13.11,120.77,,,,11,,4.6,Ms,006 km N 49° E of Santa Cruz (Occidental Mindoro),TECTONIC
61253430,2020,9,1,18,49,23,,16.16,119.49,,,,1,,4.6,Ms,034 km N 81° W of Agno (Pangasinan),TECTONIC
61253718,2021,4,22,20,31,20,,10.42,125.03,,,,1,,4.6,Mw,007 km N 54° E of Sogod (Southern Leyte),TECTONIC
61253781,2021,4,19,23,49,39,,6.99,123.85,,,,636,,4.6,Ms,021 km S 65° W of Datu Blah T. Sinsuat (Maguindanao),TECTONIC
61255143,2021,8,12,18,32,50,,6.04,127.6,,,,25,,4.6,Ms,169 km S 49° E of Tarragona (Davao Oriental),TECTONIC
61255195,2021,8,12,13,0,4,,5.94,127.58,,,,13,,4.6,Ms,175 km S 45° E of Tarragona (Davao Oriental),TECTONIC
61255569,2021,8,3,12,58,44,,15.08,119.75,,,,14,,4.6,Mw,034 km N 87° W of San Felipe (Zambales),TECTONIC
61256586,2021,2,22,3,0,27,,2.71,127.09,,,,99,,4.6,Ms,351 km S 32° E of Sarangani (Davao Occidental),TECTONIC
61256867,2021,2,12,10,16,37,,11.13,121.73,,,,16,,4.6,Mw,035 km S 78° W of Barbaza (Antique),TECTONIC
61256873,2021,2,12,3,37,34,,19.08,121.18,,,,17,,4.6,Ms,004 km S 48° W of Dalupiri Island (Calayan) (Cagayan),TECTONIC
61258435,2021,7,19,18,39,37,,3.54,126.59,,,,87,,4.6,Ms,245 km S 32° E of Sarangani (Davao Occidental),TECTONIC
61258700,2021,7,12,0,2,43,,2.73,127.72,,,,96,,4.6,Ms,392 km S 41° E of Sarangani (Davao Occidental),TECTONIC
61259153,2021,6,29,8,55,56,,9.13,122.09,,,,7,,4.6,Ms,066 km S 38° W of Hinoba-an (Negros Occidental),TECTONIC
61259485,2021,6,20,3,20,53,,5.01,126.25,,,,35,,4.6,Ms,102 km S 64° E of Sarangani (Davao Occidental),TECTONIC
61259548,2021,6,18,21,15,26,,7.68,124.88,,,,8,,4.6,Ms,010 km N 21° W of Kadingilan (Bukidnon),TECTONIC
61259772,2021,6,15,19,16,7,,12.52,124.73,,,,27,,4.6,Mw,002 km S 83° W of Mondragon (Northern Samar),TECTONIC
61261281,2021,3,10,8,49,44,,6.45,120.4,,,,96,,4.6,Ms,026 km N 51° W of Pangutaran (Sulu),TECTONIC
61261287,2021,3,10,2,9,57,,4.41,125.78,,,,102,,4.6,Ms,117 km S 20° E of Sarangani (Davao Occidental),TECTONIC
61261515,2021,5,31,2,43,6,,3.81,128.06,,,,100,,4.6,Mw,342 km S 59° E of Sarangani (Davao Occidental),TECTONIC
61262228,2021,5,7,7,10,39,,5.96,126.11,,,,143,,4.6,Ms,053 km S 61° E of Don Marcelino (Davao Occidental),TECTONIC
61262274,2021,5,6,4,29,21,,13.61,125.29,,,,19,,4.6,Ms,099 km S 87° E of Baras (Catanduanes),TECTONIC
61262759,2021,11,20,14,35,47,,6.92,126.85,,,,11,,4.6,Ms,046 km S 72° E of Tarragona (Davao Oriental),TECTONIC
61263143,2021,11,8,7,4,48,,6.47,126.21,,,,37,,4.6,Ms,025 km S 37° E of Governor Generoso (Davao Oriental),TECTONIC
61263542,2021,10,26,5,51,7,,7.31,126.89,,,,49,,4.6,Ms,036 km S 87° E of Caraga (Davao Oriental),TECTONIC
61263935,2021,10,15,16,54,46,,8.76,126.43,,,,46,,4.6,Mw,015 km S 71° E of Marihatag (Surigao Del Sur),TECTONIC
61264300,2021,10,4,20,12,2,,9.84,122.02,,,,20,,4.6,Ms,046 km N 81° W of City Of Sipalay (Negros Occidental),TECTONIC
61264760,2021,9,24,11,35,16,,2.99,126.99,,,,90,,4.6,Ms,320 km S 33° E of Sarangani (Davao Occidental),TECTONIC
61265141,2021,9,12,13,34,34,,3.85,128.83,,,,12,,4.6,Mw,416 km S 65° E of Sarangani (Davao Occidental),TECTONIC
61265388,2021,9,5,9,0,23,,9.88,122.01,,,,15,,4.6,Mw,060 km N 85° W of City Of Sipalay (Negros Occidental),TECTONIC
61265622,2022,4,27,17,20,13,,2.14,126.21,,,,135,,4.6,Ms,372 km S 14° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61265641,2022,4,27,0,24,26,,3.12,127.54,,,,48,,4.6,Ms,345 km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61265847,2022,4,20,17,48,18,,4.02,126.14,,,,17,,4.6,Ms,174 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61265897,2022,4,19,19,30,25,,6.9,127.47,,,,26,,4.6,Mw,115 km S 71° E of Manay (Davao Oriental),TECTONIC
61265938,2022,4,19,5,56,22,,7.09,127.09,,,,15,,4.6,Ms,017 km N 70° E of Manay (Davao Oriental),TECTONIC
61266418,2022,4,7,0,36,52,,14.26,119.13,,,,24,,4.6,Ms,116 km N 68° W of Lubang (Occidental Mindoro),TECTONIC
61266542,2022,4,4,16,30,36,,9.23,126.94,,,,2,,4.6,Ms,078 km N 68° E of Bayabas (Surigao Del Sur),TECTONIC
61267013,2022,8,26,16,3,29,,8.67,127.1,,,,1,,4.6,Mw,090 km N 68° E of Hinatuan (Surigao Del Sur),TECTONIC
61267261,2022,8,21,7,33,59,,3.03,126.15,,,,34,,4.6,Ms,268 km S 13° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61267941,2022,8,9,2,52,42,,10.3,121.78,,,,11,,4.6,Ms,022 km S 48° W of Anini-y (Antique),TECTONIC
61269442,2022,12,1,20,5,54,,11.63,124.86,,,,148,,4.6,Ms,003 km S 75° E of Zumarraga (Samar),TECTONIC
61269477,2022,11,30,16,23,16,,8.82,127.24,,,,24,,4.6,Ms,104 km S 84° E of Cagwait (Surigao Del Sur),TECTONIC
61269653,2022,2,20,12,48,47,,10.42,126.72,,,,21,,4.6,Mw,084 km N 58° E of Burgos (Surigao Del Norte),TECTONIC
61269824,2022,2,13,10,12,15,,5.84,125.69,,,,66,,4.6,Ms,039 km S 01° W of Don Marcelino (Davao Occidental),TECTONIC
61270053,2022,2,3,4,47,11,,20,121.57,,,,55,,4.6,Ms,065 km N 34° W of Babuyan Island (Calayan) (Cagayan),TECTONIC
61271224,2022,7,29,7,59,13,,17.64,120.59,,,,12,,4.6,Ms,007 km N 74° W of Tayum (Abra),TECTONIC
61271339,2022,7,28,16,36,26,,17.55,120.58,,,,8,,4.6,Ms,011 km S 47° W of Tayum (Abra),TECTONIC
61271774,2022,7,24,21,45,44,,11.98,126.04,,,,10,,4.6,Mw,061 km S 84° E of Dolores (Eastern Samar),TECTONIC
61271917,2022,7,21,2,1,24,,11.32,125.45,,,,27,,4.6,Mw,018 km S 79° W of Hernani (Eastern Samar),TECTONIC
61271952,2022,7,19,21,14,47,,7.18,127.26,,,,8,,4.6,Mw,078 km S 78° E of Caraga (Davao Oriental),TECTONIC
61272027,2022,7,18,18,4,10,,10.44,126.47,,,,8,,4.6,Mw,063 km N 43° E of Burgos (Surigao Del Norte),TECTONIC
61272088,2022,7,17,10,40,12,,12.29,120.73,,,,12,,4.6,Mw,031 km S 54° W of Rizal (Occidental Mindoro),TECTONIC
61272222,2022,7,14,13,55,35,,2.49,127.01,,,,151,,4.6,Ms,368 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61272862,2022,6,24,21,18,14,,8.9,126.52,,,,13,,4.6,Mw,024 km S 86° E of Cagwait (Surigao Del Sur),TECTONIC
61272950,2022,6,23,1,36,47,,2.94,128.63,,,,268,,4.6,Ms,445 km S 53° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61273956,2022,3,26,4,1,41,,3.72,126.84,,,,130,,4.6,Ms,245 km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61274049,2022,3,23,20,7,10,,14.11,119.13,,,,27,,4.6,Ms,111 km N 75° W of Lubang (Occidental Mindoro),TECTONIC
61274709,2022,3,14,14,31,54,,14.12,119.19,,,,29,,4.6,Ms,105 km N 74° W of Lubang (Occidental Mindoro),TECTONIC
61275439,2022,5,23,5,37,42,,3.48,127.2,,,,72,,4.6,Ms,291 km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61275817,2022,5,12,16,14,28,,5.98,126.91,,,,72,,4.6,Ms,119 km S 51° E of Governor Generoso (Davao Oriental),TECTONIC
61276533,2022,11,23,4,4,50,,5.9,126.33,,,,57,,4.6,Mw,076 km S 89° E of Jose Abad Santos (Davao Occidental),TECTONIC
61276962,2022,11,11,1,36,55,,13.92,120.4,,,,94,,4.6,Mw,027 km N 69° W of Calatagan (Batangas),TECTONIC
61278282,2022,10,14,17,53,46,,6.41,126.28,,,,67,,4.6,Ms,035 km S 40° E of Governor Generoso (Davao Oriental),TECTONIC
61278781,2022,9,30,2,59,2,,9.32,126.7,,,,11,,4.6,Mw,056 km N 85° E of Cortes (Surigao Del Sur),TECTONIC
61279354,2022,9,14,6,48,35,,3.75,126.81,,,,2,,4.6,Ms,239 km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61279618,2022,9,8,8,54,47,,13.59,124.82,,,,6,,4.6,Mw,049 km S 81° E of Baras (Catanduanes),TECTONIC
61280880,2023,4,6,13,20,14,,12.49,123.62,,,,8,,4.6,Mw,013 km North 00 of City Of Masbate (Masbate),TECTONIC
61281539,2023,2,16,21,38,50,,12.36,123.73,,,,8,,4.6,Mw,008 km S 37° W of Batuan (Masbate),TECTONIC
61281562,2023,2,16,10,23,29,,15.05,119.65,,,,9,,4.6,Mw,045 km S 74° W of Cabangan (Zambales),TECTONIC
61281735,2023,2,12,11,41,31,,10.17,126.81,,,,3,,4.6,Mw,083 km N 78° E of Burgos (Surigao Del Norte),TECTONIC
61281886,2023,2,7,13,46,55,,14.46,123.12,,,,1,,4.6,Mw,018 km S 86° E of Tinaga Island (Vinzons) (Camarines Norte),TECTONIC
61282226,2023,1,31,4,34,49,,5.83,126.1,,,,66,,4.6,Ms,051 km S 79° E of Jose Abad Santos (Davao Occidental),TECTONIC
61282335,2023,1,26,21,22,56,,2.94,126.34,,,,1,,4.6,Ms,291 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61282386,2023,1,24,20,18,0,,2.93,126.65,,,,107,,4.6,Ms,307 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61282518,2023,1,20,17,49,34,,2.73,126.74,,,,3,,4.6,Ms,330 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61282557,2023,1,19,18,51,37,,2.73,126.67,,,,93,,4.6,Ms,327 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61282601,2023,1,18,15,14,4,,2.91,126.87,,,,142,,4.6,Ms,320 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61283300,2023,7,25,1,0,41,,10.32,126.08,,,,5,,4.6,Mw,034 km N 04° E of Santa Monica (Surigao Del Norte),TECTONIC
61284123,2023,7,2,5,40,4,,8.68,126.06,,,,10,,4.6,Mw,007 km N 35° W of Lianga (Surigao Del Sur),TECTONIC
61284263,2023,6,29,5,15,38,,8.24,126.6,,,,30,,4.6,Mw,030 km N 43° E of Lingig (Surigao Del Sur),TECTONIC
61284700,2023,6,16,18,56,44,,19.99,121.46,,,,30,,4.6,Mw,058 km S 48° W of Sabtang (Batanes),TECTONIC
61284994,2023,6,9,0,30,37,,7.67,126.02,,,,33,,4.6,Mw,007 km West of Compostela (Davao De Oro),TECTONIC
61285216,2023,6,2,16,22,1,,12.38,123.69,,,,17,,4.6,Ms,008 km N 85° E of City Of Masbate (Masbate),TECTONIC
61286525,2023,2,28,20,11,53,,8.4,126.67,,,,19,,4.6,Mw,037 km N 85° E of Hinatuan (Surigao Del Sur),TECTONIC
61286555,2023,5,30,15,22,34,,14.82,121.77,,,,12,,4.6,Mw,015 km N 59° E of Infanta (Quezon),TECTONIC
61286739,2023,5,23,17,11,48,,5.69,124.29,,,,4,,4.6,Ms,050 km S 48° W of Kiamba (Sarangani),TECTONIC
61286853,2023,5,21,3,11,52,,9.27,126.23,,,,20,,4.6,Mw,004 km S 84° E of Cortes (Surigao Del Sur),TECTONIC
61286977,2023,5,18,13,2,54,,7.81,127.5,,,,15,,4.6,Mw,107 km N 76° E of Baganga (Davao Oriental),TECTONIC
61287566,2023,5,3,1,23,4,,3.43,125.83,,,,71,,4.6,Ms,224 km S 12° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61200016,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61200213,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61200854,2015,7,16,1,44,0,,7.05,122.77,,,,29,,4.5,Ms,031 km S 19° W of Olutanga (Zamboanga Sibugay),TECTONIC
61201280,2015,4,1,4,4,0,,18.78,120.82,,,,11,,4.5,Ms,022 km N 9° E of Pagudpud (Ilocos Norte),TECTONIC
61201300,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61201497,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61202068,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61202242,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61202439,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61203080,2015,7,16,1,44,0,,7.05,122.77,,,,29,,4.5,Ms,031 km S 19° W of Olutanga (Zamboanga Sibugay),TECTONIC
61203506,2015,4,1,4,4,0,,18.78,120.82,,,,11,,4.5,Ms,022 km N 9° E of Pagudpud (Ilocos Norte),TECTONIC
61203614,2015,3,2,21,51,0,,9.8,126.32,,,,16,,4.5,Ms,018 km N 83° E of General Luna (Surigao Del Norte),TECTONIC
61203732,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61203929,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61204570,2015,7,16,1,44,0,,7.05,122.77,,,,29,,4.5,Ms,031 km S 19° W of Olutanga (Zamboanga Sibugay),TECTONIC
61204996,2015,4,1,4,4,0,,18.78,120.82,,,,11,,4.5,Ms,022 km N 9° E of Pagudpud (Ilocos Norte),TECTONIC
61205104,2015,3,2,21,51,0,,9.8,126.32,,,,16,,4.5,Ms,018 km N 83° E of General Luna (Surigao Del Norte),TECTONIC
61205339,2015,1,3,4,50,0,,12.32,123.77,,,,14,,4.5,Ms,020 km S 81° E of Masbate (Masbate),TECTONIC
61205372,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61205569,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61206210,2015,7,16,1,44,0,,7.05,122.77,,,,29,,4.5,Ms,031 km S 19° W of Olutanga (Zamboanga Sibugay),TECTONIC
61206300,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61206497,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61207138,2015,7,16,1,44,0,,7.05,122.77,,,,29,,4.5,Ms,031 km S 19° W of Olutanga (Zamboanga Sibugay),TECTONIC
61207340,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61207537,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61208178,2015,7,16,1,44,0,,7.05,122.77,,,,29,,4.5,Ms,031 km S 19° W of Olutanga (Zamboanga Sibugay),TECTONIC
61208604,2015,4,1,4,4,0,,18.78,120.82,,,,11,,4.5,Ms,022 km N 9° E of Pagudpud (Ilocos Norte),TECTONIC
61208712,2015,3,2,21,51,0,,9.8,126.32,,,,16,,4.5,Ms,018 km N 83° E of General Luna (Surigao Del Norte),TECTONIC
61208739,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61208936,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61209577,2015,7,16,1,44,0,,7.05,122.77,,,,29,,4.5,Ms,031 km S 19° W of Olutanga (Zamboanga Sibugay),TECTONIC
61209896,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61210093,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61210206,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61210403,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61210648,2015,12,27,10,13,0,,6.43,125.48,,,,25,,4.5,Ms,049 km N 45° E of General Santos City,TECTONIC
61210845,2015,11,20,2,7,0,,3.69,125.55,,,,71,,4.5,Ms,193km S 03° E of Sarangani (Davao Occidental),TECTONIC
61211277,2016,4,26,16,12,28,,3.49,127.31,,,,89,,4.5,Ms,296km S 43° E of Sarangani (Davao Occidental),TECTONIC
61211559,2016,8,16,17,38,6,,14.97,122.05,,,,34,,4.5,Ms,016 km N 35° E of Burdeos (Quezon),TECTONIC
