eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,str1,dip1,rake1,str2,dip2,rake2
988249,ISC-GEM,1996,9,26,3,45,27.52,,126.746,9.709,7.1,4.6,,21.8,4.9,5.35,0.1,211,41,133,341,61,60
988680,ISC-GEM,1996,9,28,14,10,42.65,,125.393,10.166,6,3.7,,225,5,6.3,0.1,21,88,-171,291,81,-2
989259,ISC-GEM,1996,10,2,9,48,2.5,,125.647,11.842,6.1,3.7,,25,3.7,6.38,0.1,8,68,104,154,25,59
990280,ISC-GEM,1996,10,8,19,52,28.55,,126.704,9.307,10.5,5.8,,45,5.3,5.29,0.1,225,35,143,347,70,61
990649,ISC-GEM,1996,10,10,8,22,26.92,,126.499,5.62,8,5,,70,6.2,5.27,0.1,191,52,130,318,53,51
992214,ISC-GEM,1996,10,17,16,15,28.12,,125.839,5.713,6.1,3.9,,125.9,4.8,5.94,0.1,349,75,82,198,17,118
993316,ISC-GEM,1996,10,23,11,27,53.88,,126.242,9.944,8.6,5.1,,25.7,4.6,5.53,0.1,17,58,102,175,34,72
994768,ISC-GEM,1996,10,31,18,18,44.94,,126.49,9.971,7.4,4.3,,36.8,6.2,5.5,0.42,,,,,,
994776,ISC-GEM,1996,10,31,18,42,40.87,,126.569,9.891,11,5.8,,25,4.7,5.58,0.1,342,76,91,158,14,85
994981,ISC-GEM,1996,11,1,20,31,11.52,,126.367,9.823,8.5,5.2,,35,4.6,5.59,0.1,338,70,83,178,22,109
995232,ISC-GEM,1996,11,3,7,41,38.62,,126.413,9.815,7.4,4.3,,35,4.6,5.7,0.1,347,80,88,177,11,100
995345,ISC-GEM,1996,11,4,5,15,17.47,,126.355,9.749,7,4.5,,25,4.6,5.28,0.1,358,44,117,142,52,66
995400,ISC-GEM,1996,11,4,12,53,38.51,,126.482,9.774,7.1,4.2,,34.9,3.9,5.81,0.1,348,61,93,163,29,85
995406,ISC-GEM,1996,11,4,13,21,16.93,,126.447,9.726,7.2,4.2,,30,3.8,5.83,0.2,,,,,,
995438,ISC-GEM,1996,11,4,17,1,37.11,,126.391,9.863,7.8,4.4,,35,3.9,5.86,0.1,359,58,89,181,32,92
995590,ISC-GEM,1996,11,5,12,29,47.33,,126.338,9.733,6.6,4.1,,30,3.7,5.93,0.1,16,49,109,168,45,70
995620,ISC-GEM,1996,11,5,16,31,25.01,,126.629,9.862,6.3,4.1,,26.5,6.1,5.5,0.1,346,62,71,202,33,121
995713,ISC-GEM,1996,11,6,6,31,43.5,,126.497,9.763,7.8,4.8,,20,4.6,5.37,0.1,352,29,-78,158,62,-97
995714,ISC-GEM,1996,11,6,6,38,55.44,,126.463,9.836,7,4.5,,15,4,5.6,0.2,,,,,,
995882,ISC-GEM,1996,11,7,6,10,17.78,,126.375,9.822,7.9,4.2,,30,3.7,6.07,0.1,8,66,99,168,26,72
995925,ISC-GEM,1996,11,7,10,34,33.44,,126.506,9.84,12.4,6.5,,35,4.9,5.19,0.1,358,36,83,187,54,95
996022,ISC-GEM,1996,11,7,22,53,19.96,,126.356,9.99,7.7,4.3,,25,4.7,5.47,0.1,25,85,93,171,6,56
996253,ISC-GEM,1996,11,9,6,11,15.59,,121.614,10.205,8,5.3,,26.9,4,5.38,0.1,127,53,-163,26,76,-38
996300,ISC-GEM,1996,11,9,12,43,34.99,,126.14,9.876,11,5.8,,25,3.9,5.49,0.1,349,79,80,210,15,131
996301,ISC-GEM,1996,11,9,12,48,1.87,,126.297,9.967,11.5,6.6,,27.5,9.5,5.29,0.1,22,43,102,186,48,79
996497,ISC-GEM,1996,11,10,18,15,23.79,,126.355,9.991,8.7,4.8,,35,4.8,5.62,0.1,326,72,79,180,21,121
997323,ISC-GEM,1996,11,15,15,29,52.3,,127.444,10.33,6.5,4.4,,22.9,3.8,5.68,0.1,159,58,-90,339,32,-90
998076,ISC-GEM,1996,11,20,17,58,5.93,,120.533,16.392,4.9,3.8,,30,3.9,5.9,0.1,113,74,-23,209,68,-163
998092,ISC-GEM,1996,11,20,19,42,57.76,,127.419,10.296,6.2,4.1,,31.4,3.8,5.78,0.1,154,49,-92,338,41,-88
998181,ISC-GEM,1996,11,21,7,43,41.15,,126.407,6.648,6,3.5,,65,5.2,5.84,0.1,353,84,84,222,9,138
998945,ISC-GEM,1996,11,26,1,30,8.41,,125.726,3.242,8.1,5.5,,112.6,5.4,5.01,0.1,286,4,1,195,90,94
1000101,ISC-GEM,1996,12,3,20,47,54.32,,125.717,9.774,9.2,5.3,,122.8,6.1,5.32,0.1,175,21,-80,344,69,-94
1000319,ISC-GEM,1996,12,5,10,38,52.61,,120.576,16.321,8.5,6.5,,19.5,3.8,5.19,0.1,66,34,-126,287,63,-69
1000995,ISC-GEM,1996,12,9,19,47,15.23,,126.54,9.981,10.1,6,,15.6,4.7,5.36,0.1,145,24,49,9,72,106
1001798,ISC-GEM,1996,12,14,16,25,54.83,,126.17,10.142,6.9,4.4,,31.6,4.5,5.6,0.1,8,85,92,168,5,70
1002852,ISC-GEM,1996,12,21,19,14,23.56,,126.352,3.976,12.7,7.2,,40.9,23.2,5.13,0.1,213,40,106,13,52,77
1007008,ISC-GEM,1997,1,18,8,4,10.58,,126.364,4.02,8.9,4.9,,29.8,4.7,5.31,0.1,278,18,-128,138,76,-79
1007157,ISC-GEM,1997,1,19,4,33,24.66,,121.457,20.092,5.1,3.8,,41.5,5,5.84,0.1,213,68,104,358,26,58
1007343,ISC-GEM,1997,1,20,8,33,58.6,,126.15,10.05,10.2,5.8,,71.6,6.3,5.33,0.1,161,36,50,26,63,115
1010867,ISC-GEM,1997,2,12,17,21,25.42,,121.63,10.265,8.5,5.7,,35.4,5,5.16,0.1,126,17,-109,325,74,-84
1013875,ISC-GEM,1997,3,3,1,39,46.41,,120.193,19.5,7.5,5.3,,23,4.7,5.38,0.1,25,17,-123,239,76,-80
1014608,ISC-GEM,1997,3,6,2,34,23.43,,127.905,1.898,11.6,5.7,,53.8,5.2,5.39,0.1,229,50,10,133,83,140
1015867,ISC-GEM,1997,3,11,19,21,24.6,,126.333,8.226,7.2,5.4,,90.5,5.2,5.69,0.61,,,,,,
1015868,ISC-GEM,1997,3,11,19,22,3.88,,127.525,7.698,6.7,4,,22.6,4.5,6.83,0.1,351,38,-93,174,52,-88
1015987,ISC-GEM,1997,3,12,14,51,48.21,,121.132,13.487,7.7,5.4,,15.1,3.7,5.39,0.1,346,36,-148,229,72,-58
1016458,ISC-GEM,1997,3,15,9,24,10.13,,127.195,7.54,7.7,4.9,,15,5.3,5.37,0.1,149,13,35,25,83,101
1016971,ISC-GEM,1997,3,18,13,2,17,,120.196,17.959,7.3,5.4,,42.6,6.3,5.12,0.1,162,39,122,304,58,67
1018486,ISC-GEM,1997,3,26,18,18,36.52,,128.232,2.82,6,4,,130.1,4.9,5.8,0.1,15,68,135,126,49,30
1020761,ISC-GEM,1997,4,8,18,7,11.35,,120.952,18.359,5,4,,70,5,5.79,0.1,75,74,-101,291,19,-56
1021655,ISC-GEM,1997,4,13,17,45,15.22,,121.635,23.865,4.5,3.2,,61.1,6,5.06,0.1,53,34,-72,212,58,-102
1022197,ISC-GEM,1997,4,16,22,53,57.73,,124.978,12.835,10.7,5,,34.8,5.3,5.1,0.1,128,40,-50,260,60,-118
1025027,ISC-GEM,1997,5,3,2,46,16,,121.434,22.519,3.7,3.1,,24.6,3.9,4.97,0.1,341,54,31,232,66,140
1025412,ISC-GEM,1997,5,5,5,44,19.84,,119.86,14.906,6.1,4.1,,37.8,5.1,5.41,0.1,341,32,47,208,67,113
1026635,ISC-GEM,1997,5,12,13,45,26.44,,121.646,10.149,5.2,3.7,,21.2,3.7,5.89,0.1,182,82,-21,276,70,-171
1028442,ISC-GEM,1997,5,22,13,21,38.42,,121.347,19.079,5,3.4,,34.8,4.7,6.03,0.1,207,62,81,46,29,107
1033289,ISC-GEM,1997,6,22,9,36,5.54,,121.439,21.985,4.1,3.8,,22.3,4.6,5.19,0.1,342,57,33,233,63,143
1034898,ISC-GEM,1997,7,1,18,24,27.39,,121.195,19.175,7,4.6,,42.3,6.6,5.41,0.1,356,29,56,213,66,107
1035375,ISC-GEM,1997,7,4,18,37,32.79,,120.801,23.055,3,2.7,,15,3.5,5.06,0.1,4,22,-49,141,74,-105
1036212,ISC-GEM,1997,7,10,3,40,32.38,,126.555,7.947,8.2,5.1,,64.8,6,5.27,0.1,176,34,48,43,65,114
1038004,ISC-GEM,1997,7,21,10,44,39.72,,126.126,10.175,8.1,4.8,,52.5,5.2,5.07,0.1,23,25,-67,178,67,-100
935905,ISC-GEM,1997,8,10,14,13,11.46,,126.4,6.264,10,5.1,,75.2,6.1,5.35,0.1,236,30,-173,140,87,-60
936995,ISC-GEM,1997,8,17,5,59,4.23,,126.135,2.419,10.3,5.9,,77.1,6,5.27,0.1,206,9,86,30,81,91
937303,ISC-GEM,1997,8,19,11,33,32.7,,126.421,6.619,8.8,4.9,,76.8,5.1,5.3,0.1,195,27,-159,87,81,-65
937641,ISC-GEM,1997,8,21,20,27,26.11,,126.945,7.145,8.6,6.4,,64,13.8,5.12,0.1,213,16,94,28,74,89
937671,ISC-GEM,1997,8,22,2,45,22.86,,127.984,3.434,7.4,4.8,,140.3,6.6,5.14,0.1,70,31,-83,242,60,-94
937939,ISC-GEM,1997,8,23,18,33,48.2,,126.302,5.44,9.6,5.6,,66.8,5.5,5.18,0.1,177,32,45,47,68,114
938028,ISC-GEM,1997,8,24,12,17,42.19,,120.26,21.696,4.3,4,,21.4,4.7,5.38,0.1,5,2,-134,229,88,-88
938080,ISC-GEM,1997,8,24,18,58,39.4,,120.3,21.664,5,4.2,,31.8,4.8,5.28,0.1,201,26,-43,330,72,-110
938118,ISC-GEM,1997,8,25,1,10,41.01,,126.356,5.723,8.8,4.8,,134.1,5.3,5.37,0.1,231,47,138,353,60,51
938869,ISC-GEM,1997,8,29,19,22,2.16,,126.304,5.498,7.7,4.5,,65.2,6.1,5.44,0.1,197,32,93,14,58,88
1040657,ISC-GEM,1997,9,7,14,32,4.43,,120.6,13.791,6.8,4.7,,107.9,6.1,5.01,0.1,34,55,-178,303,88,-35
1041821,ISC-GEM,1997,9,15,13,5,43.38,,126.496,8.084,5.6,3.5,,40,5,6.05,0.1,15,51,107,169,42,70
1042096,ISC-GEM,1997,9,17,14,50,37.83,,126.529,2.195,6.3,3.8,,41.5,4.9,6.02,0.1,205,55,91,23,35,89
1042101,ISC-GEM,1997,9,17,15,26,55.01,,121.208,19.293,6.6,4.3,,25.6,5.1,5.55,0.1,200,60,80,40,32,107
1043712,ISC-GEM,1997,9,26,20,44,32.35,,126.15,10.047,9.5,6.1,,72.5,6.2,5.04,0.1,165,44,58,26,54,117
1045825,ISC-GEM,1997,10,5,19,0,4.54,,125.412,5.697,6.5,3.8,,233.8,5.3,5.81,0.1,327,66,90,148,24,91
1045885,ISC-GEM,1997,10,6,3,8,15.48,,126.041,10.102,7.2,4.4,,61.2,5.3,5.29,0.1,168,39,50,35,61,118
1045959,ISC-GEM,1997,10,6,12,30,7.31,,125.751,9.787,5.7,3.5,,110.8,5,6.42,0.1,6,78,128,110,40,18
1046277,ISC-GEM,1997,10,8,7,16,19.76,,127.045,2.532,8.9,5.1,,49.9,5.4,5.16,0.1,43,25,82,233,65,94
1049348,ISC-GEM,1997,10,26,8,43,29.68,,127.483,7.265,6.2,3.8,,15,3.5,5.56,0.1,190,56,-84,359,34,-99
1050582,ISC-GEM,1997,11,3,7,37,0.42,,125.808,4.424,8,4.5,,159.7,5.4,5.39,0.1,353,32,-139,226,69,-65
1055343,ISC-GEM,1997,11,29,3,42,4.29,,126.564,2.303,7.3,4.5,,51.6,4.9,5.8,0.1,178,68,76,32,26,122
1055869,ISC-GEM,1997,12,2,11,47,48.34,,123.552,6.711,6.4,3.9,,599.2,7.5,5.49,0.1,12,78,-107,248,21,-36
1058174,ISC-GEM,1997,12,11,9,50,37.13,,127.073,2.303,8.1,5,,57.4,5.2,5.58,0.1,40,60,-62,174,40,-129
1059771,ISC-GEM,1997,12,20,15,45,49.45,,126.026,10.141,10.1,5.2,,67.7,6.1,5.2,0.1,168,29,53,29,67,108
1060088,ISC-GEM,1997,12,22,16,49,54.25,,119.854,14.901,6.1,4.3,,31.7,4.7,5.54,0.1,206,67,99,4,25,70
1060214,ISC-GEM,1997,12,23,9,52,3.26,,125.24,13.157,10.3,5.1,,43.6,5.2,5.25,0.1,201,41,-30,314,71,-127
1060215,ISC-GEM,1997,12,23,10,3,0.21,,125.302,13.2,7.6,4.6,,33.3,6.3,5.22,0.1,259,20,-160,150,83,-71
1063884,ISC-GEM,1998,1,12,8,5,54.54,,128.43,2.698,6.8,5.1,,68.9,6.5,5.26,0.1,352,19,-26,106,82,-107
1065147,ISC-GEM,1998,1,18,19,56,53.81,,121.157,22.766,3.3,2.8,,10,3.5,5.18,0.1,196,57,6,102,85,147
1066502,ISC-GEM,1998,1,27,15,19,8.99,,128.868,2.272,7.5,5.3,,44.3,7.5,5.4,0.1,193,21,136,325,76,75
1076337,ISC-GEM,1998,2,11,13,14,48.51,,124.994,10.298,6.2,3.8,,52.1,5.1,5.52,0.1,268,70,151,9,63,22
1079889,ISC-GEM,1998,3,3,17,25,49.15,,126.861,3.579,8.8,5.1,,49.6,5,5.13,0.1,251,69,166,346,77,22
1080669,ISC-GEM,1998,3,8,0,35,43.16,,122.119,20.605,4.5,3.7,,155,5.2,5.72,0.1,158,70,-120,37,35,-36
1081147,ISC-GEM,1998,3,11,0,37,39.9,,126.368,6.294,7.4,4.1,,35,4.7,5.68,0.1,351,74,57,238,36,152
1090123,ISC-GEM,1998,4,4,16,7,26.83,,125.984,9.912,8.6,4.9,,89.8,6,5.36,0.1,162,40,53,26,59,117
1094475,ISC-GEM,1998,4,25,5,17,40.48,,124.705,4.207,7.4,4.9,,332.6,6.6,5.29,0.1,148,46,-137,25,61,-53
1104048,ISC-GEM,1998,5,2,0,31,37.37,,126.231,4.55,10,5.9,,110.1,43.9,5.29,0.1,193,34,85,19,56,93
1104426,ISC-GEM,1998,5,3,23,30,22.55,,125.473,22.491,4.2,3.5,,20,3.6,7.45,0.1,49,89,172,139,82,1
1104937,ISC-GEM,1998,5,6,1,53,11.19,,120.994,18.807,5.5,3.7,,35,4.8,5.76,0.1,202,67,73,61,28,125
1105209,ISC-GEM,1998,5,7,13,53,49.5,,123.397,12.434,5.6,3.6,,11.9,3.8,5.09,0.1,26,43,-156,278,74,-49
1105218,ISC-GEM,1998,5,7,15,8,41.98,,125.488,22.521,5.6,5.1,,19.7,4.6,5.13,0.1,231,80,176,322,86,10
1105250,ISC-GEM,1998,5,7,19,1,43.81,,120.95,19.313,7.1,4.6,,41.2,5.4,5.01,0.1,15,49,54,243,52,124
1105434,ISC-GEM,1998,5,8,17,37,6.06,,125.394,22.514,4.9,4.7,,25,4.7,5.22,0.1,230,65,158,330,71,27
1105499,ISC-GEM,1998,5,9,2,16,14.33,,120.845,20.104,8.1,4.6,,17,4.7,5.12,0.1,160,32,63,12,62,106
1108352,ISC-GEM,1998,5,23,17,44,47.6,,123.823,8.239,5,3.3,,640.7,8.2,6,0.1,242,23,-68,39,69,-99
1108859,ISC-GEM,1998,5,27,1,16,30.5,,125.693,22.156,5.1,4.1,,20,4.5,5.23,0.1,44,63,161,142,73,28
1144804,ISC-GEM,1998,6,10,3,18,7.48,,121.274,19.152,6.3,4.2,,50.4,6.5,5.4,0.1,33,27,84,220,63,93
1164417,ISC-GEM,1998,7,3,12,34,38.38,,126.782,7.187,8.7,5.9,,80,13.8,5.1,0.1,356,57,179,87,89,33
1165210,ISC-GEM,1998,7,7,18,30,18.79,,121.36,19.942,5.7,3.7,,30,4.7,5.3,0.1,63,23,103,230,67,85
1166016,ISC-GEM,1998,7,12,4,52,43.52,,123.271,23.448,5,4.4,,29.2,5.2,5.18,0.1,138,71,-4,230,86,-161
1167016,ISC-GEM,1998,7,17,4,51,18.25,,120.713,23.503,3.8,3.1,,25,3.8,5.7,0.1,208,54,85,37,36,97
1167424,ISC-GEM,1998,7,18,16,4,27.09,,125.993,6.182,8.4,4.6,,154,5.3,5.19,0.1,33,47,24,286,73,134
1168522,ISC-GEM,1998,7,24,18,44,3.81,,121.993,21.409,4.4,3.6,,20,3.7,6.1,0.1,252,81,-167,160,77,-10
1174156,ISC-GEM,1998,8,1,21,21,33.89,,123.694,12.368,6.4,3.6,,15,3.7,5.23,0.1,54,74,172,147,83,16
1174856,ISC-GEM,1998,8,5,12,13,29.94,,126.056,6.497,9.4,5.5,,143.5,6.1,5.25,0.1,202,17,131,340,77,79
1178288,ISC-GEM,1998,8,22,22,58,29.28,,119.52,15.756,6.1,4,,22.2,4.8,5.37,0.1,355,25,76,190,65,97
1178301,ISC-GEM,1998,8,23,0,32,53.2,,124.635,4.708,7.2,4.4,,17.5,3.9,5.34,0.1,201,33,129,336,65,67
1178331,ISC-GEM,1998,8,23,5,36,9.88,,120.022,14.803,5,3.2,,30,4.6,5.98,0.1,350,56,97,158,35,80
1179986,ISC-GEM,1998,8,31,19,16,21.13,,120.028,15.01,5.5,3.9,,53.7,6,5.34,0.1,191,45,118,334,52,65
1202485,ISC-GEM,1998,9,2,8,37,33.16,,126.686,5.485,4.8,3.2,,65,5,6.82,0.1,42,53,69,255,42,115
1202601,ISC-GEM,1998,9,2,20,13,4.84,,121.946,2.713,9.1,5.1,,605.9,13.5,5.18,0.1,359,34,-154,247,76,-59
1202652,ISC-GEM,1998,9,3,2,1,37.89,,125.961,8.261,8,5,,35.4,26.6,5.03,0.1,343,58,-9,78,82,-147
1202739,ISC-GEM,1998,9,3,11,7,33,,125.127,10.332,7.1,4.1,,42.9,6,5.27,0.1,30,80,180,120,90,10
1203223,ISC-GEM,1998,9,6,0,32,56.84,,117.379,14.142,5.6,3.9,,15,3.9,5.26,0.1,200,31,66,47,62,103
1203924,ISC-GEM,1998,9,10,4,21,44.68,,126.657,5.467,8.1,4.8,,87.3,6.1,5.07,0.1,188,52,30,79,67,138
1207257,ISC-GEM,1998,9,28,5,43,29.17,,126.423,3.762,9.4,5.9,,68,23.2,5.14,0.1,307,37,73,148,54,103
1207307,ISC-GEM,1998,9,28,12,53,20.99,,126.796,5.396,9,5.5,,72.2,6.6,5.12,0.1,242,52,143,356,62,44
1207374,ISC-GEM,1998,9,28,19,23,22.99,,126.332,3.819,5.4,3.5,,17.5,3.9,6.12,0.1,313,30,74,152,61,99
1311009,ISC-GEM,1998,10,10,5,40,23.92,,126.733,7.316,9,6.1,,76.5,36,5.28,0.1,191,32,127,330,65,70
1312096,ISC-GEM,1998,10,16,11,29,34.65,,121.332,19.933,9.3,5.2,,44.6,6.4,5.34,0.1,353,19,35,229,79,106
1313996,ISC-GEM,1998,10,27,21,16,17.28,,128.578,3.056,4.9,3.2,,20,4.6,5.82,0.1,26,27,86,211,63,92
1322245,ISC-GEM,1998,11,3,22,1,42.19,,121.155,19.137,6.8,4.9,,52.2,6.2,5.24,0.1,36,32,87,219,58,92
1322529,ISC-GEM,1998,11,5,18,5,25.82,,124.784,12.861,6.1,3.3,,31.3,3.8,5.86,0.1,230,71,-123,113,37,-32
1322660,ISC-GEM,1998,11,6,10,10,38.13,,124.74,12.867,9.6,4.4,,43.2,6.5,5.2,0.1,26,48,-146,271,65,-48
1324422,ISC-GEM,1998,11,16,22,16,48.39,,126.921,6.441,9.2,5.4,,101.2,34.3,5.06,0.1,150,27,61,2,66,104
1324566,ISC-GEM,1998,11,17,22,27,33.16,,120.825,22.794,3,2.8,,24.7,4.6,5.3,0.1,175,48,122,312,51,60
1324810,ISC-GEM,1998,11,19,12,3,49.67,,126.098,5.184,6.5,4.1,,94.9,6,5.71,0.1,325,20,60,177,73,101
1324846,ISC-GEM,1998,11,19,15,39,20.84,,125.821,22.76,4.1,3.6,,10,3.5,6.28,0.1,44,88,-177,314,87,-2
1325402,ISC-GEM,1998,11,23,4,58,56.19,,120.188,12.956,5.9,4.3,,31.6,5,5.27,0.1,247,72,161,343,72,19
1332309,ISC-GEM,1998,12,4,11,0,21.68,,120.829,20.057,5.7,4.2,,22.5,4.7,5.35,0.1,201,47,48,74,58,125
1437086,ISC-GEM,1999,1,6,17,10,33.45,,125.912,5.602,6.5,4.2,,139.3,5.2,5.36,0.1,198,20,122,344,73,79
1438861,ISC-GEM,1999,1,12,21,12,58.37,,126.475,4.565,8.2,5.1,,98.7,18.3,5.17,0.1,43,53,166,141,79,37
1443310,ISC-GEM,1999,1,25,11,46,1.51,,126.366,4.169,8.3,5.3,,86.7,23.2,5.3,0.1,185,29,67,32,63,102
1443391,ISC-GEM,1999,1,25,17,51,31.91,,126.676,2.356,9.5,5.4,,48.2,6,5.13,0.1,201,39,43,76,65,121
1443478,ISC-GEM,1999,1,25,23,45,32.97,,126.623,2.358,10.7,5.6,,57.2,18,5.41,0.1,31,27,89,212,63,90
1443844,ISC-GEM,1999,1,26,23,30,37.23,,126.651,7.697,9.6,6.9,,71.1,36,5.16,0.1,39,30,-23,149,79,-118
1449418,ISC-GEM,1999,2,6,17,45,25.5,,121.178,19.28,4.7,3.5,,25,3.9,5.94,0.1,207,59,80,46,33,106
1453129,ISC-GEM,1999,2,16,10,37,23.42,,127.724,3.142,8.7,6,,80.2,18,5.06,0.1,31,55,10,295,82,145
1455896,ISC-GEM,1999,2,24,0,18,47.58,,127.376,2.006,7.1,4.9,,90.9,5.3,5.21,0.1,305,6,-31,66,87,-95
1538041,ISC-GEM,1999,3,4,8,52,3.01,,121.854,5.336,4.4,3.3,,28.1,4.5,7.06,0.1,340,37,84,167,54,94
1538536,ISC-GEM,1999,3,5,13,1,10.39,,122.055,5.209,5.9,4,,15,3.8,5.9,0.1,168,59,96,336,32,80
1538884,ISC-GEM,1999,3,6,13,15,33.34,,121.926,5.328,7.1,5.6,,17,4.5,5.12,0.1,139,19,82,327,71,93
1540481,ISC-GEM,1999,3,10,3,19,52.81,,127.163,2.297,9.5,5.5,,62.1,6,5.14,0.1,232,20,-63,23,73,-99
1540901,ISC-GEM,1999,3,11,2,43,13.67,,122.085,5.5,14.1,8.3,,25.1,5.9,5.03,0.1,189,43,120,330,54,65
1542908,ISC-GEM,1999,3,16,3,32,15.72,,125.735,2.746,6.9,3.9,,98.9,5.3,5.51,0.1,17,60,88,200,30,93
1543817,ISC-GEM,1999,3,18,13,21,7.64,,126.5,2.997,7.7,4.8,,68.9,6.7,5.38,0.1,177,28,74,15,64,98
1544738,ISC-GEM,1999,3,21,14,20,58.71,,126.645,5.703,9,4.9,,56.6,24,5.45,0.1,3,72,-4,95,87,-162
1625842,ISC-GEM,1999,4,20,5,34,23.59,,127.358,1.908,7.9,4.5,,112.8,15.4,5.38,0.1,306,51,13,208,80,140
1680151,ISC-GEM,1999,5,18,19,53,0.46,,123.892,5.553,5.7,3.9,,25,3.9,5.85,0.1,325,46,81,157,45,99
1681271,ISC-GEM,1999,5,21,18,20,28.4,,126.527,3.875,9,4.7,,63.4,6,5.33,0.1,149,19,28,33,81,107
1681449,ISC-GEM,1999,5,22,6,5,1.44,,126.294,8.607,8.7,5.3,,107.5,31.1,5.34,0.1,320,8,-24,73,87,-98
1682581,ISC-GEM,1999,5,25,3,38,59.3,,124.926,12.877,6.9,4.1,,47.7,5.1,5.02,0.1,313,33,-94,138,57,-88
1683373,ISC-GEM,1999,5,27,6,18,26.11,,119.766,15.271,6.1,4.2,,67.7,5.4,5.21,0.1,247,17,-34,10,81,-104
1665452,ISC-GEM,1999,6,7,7,45,50.37,,126.033,8.572,6.9,4.1,,25,3.7,5.65,0.1,68,75,160,163,70,16
1699013,ISC-GEM,1999,6,9,1,5,35.03,,126.105,8.618,10,6,,40.5,5.3,5.52,0.1,163,76,22,67,69,165
1653908,ISC-GEM,1999,6,18,10,55,28.13,,126.665,5.52,5.9,3.5,,40,5.2,6.41,0.1,8,65,29,264,64,151
1653914,ISC-GEM,1999,6,18,19,16,52.8,,126.771,5.448,8.7,5.4,,63.9,43.2,5.14,0.1,38,41,100,204,50,81
1654084,ISC-GEM,1999,6,25,11,12,32.96,,126.311,3.829,7.1,4.3,,50.4,23.2,5.52,0.1,165,74,106,298,23,45
1654152,ISC-GEM,1999,6,29,0,29,42.07,,128.586,2.546,9.9,5.5,,226.4,6.3,5.21,0.1,281,46,-43,44,61,-127
1654166,ISC-GEM,1999,6,30,6,2,56.31,,127.455,4.861,8.8,4.9,,91.3,5,5.35,0.1,11,29,56,229,66,108
1654472,ISC-GEM,1999,7,12,5,58,3.18,,126.687,5.537,6.6,3.9,,57.8,6.3,5.66,0.1,15,47,46,250,58,127
1654738,ISC-GEM,1999,7,23,14,46,1.15,,126.38,8.488,7.9,4.6,,83.1,5.4,5.14,0.1,201,33,-59,346,62,-109
1654740,ISC-GEM,1999,7,23,18,11,6.42,,126.983,6.498,9.6,6.7,,79,34.3,5.35,0.1,108,25,36,345,76,110
1654940,ISC-GEM,1999,8,3,7,1,13.97,,125.346,12.474,6.9,4.1,,25.8,4.9,5.35,0.1,161,21,22,50,82,109
1654956,ISC-GEM,1999,8,3,20,2,40.03,,126.829,6.419,7.6,4.8,,102.5,6.2,5.23,0.1,328,49,176,61,87,41
1655018,ISC-GEM,1999,8,8,2,43,52.63,,127.018,5.863,7.7,4.5,,78,6,5.28,0.1,166,40,68,14,53,108
1655048,ISC-GEM,1999,8,10,10,47,46.72,,126.54,7.246,8.2,5,,130.5,6,5.13,0.1,228,45,-50,358,57,-123
1655164,ISC-GEM,1999,8,15,0,41,50.57,,124.318,11.848,6.3,4,,34.3,4.7,5.38,0.1,327,70,4,235,86,160
1655288,ISC-GEM,1999,8,19,8,7,0.1,,126.641,2.281,15,7,,75.4,18,5.15,0.1,22,39,-1,112,89,-129
1655476,ISC-GEM,1999,8,25,14,5,29.28,,126.481,5.384,11.9,6.6,,66.3,24,5.05,0.1,220,21,122,6,72,78
1655488,ISC-GEM,1999,8,26,1,24,40.74,,125.979,10.31,6.3,3.5,,30,3.9,5.87,0.1,19,61,106,168,33,63
1655518,ISC-GEM,1999,8,26,21,38,12.8,,121.184,19.142,4.9,3.4,,30,3.9,5.66,0.1,215,63,101,11,29,69
1655628,ISC-GEM,1999,9,1,19,3,2.86,,126.212,5.899,7.8,4.9,,67.7,6.4,5.25,0.1,346,42,47,217,61,122
1655784,ISC-GEM,1999,9,8,0,28,54.27,,123.6,7.16,8.5,5.6,,42.4,5.5,5.43,0.1,291,86,3,201,87,176
1655882,ISC-GEM,1999,9,10,14,18,23.64,,121.915,22.384,3.8,3.6,,32,4.7,5.37,0.1,186,19,112,343,73,83
1655898,ISC-GEM,1999,9,11,9,15,59.98,,128.185,2.281,8.2,4.9,,32.1,4.9,5.18,0.1,206,64,21,107,72,152
1655916,ISC-GEM,1999,9,12,13,12,23.38,,127.021,2.905,14.1,6.1,,51.7,6.1,5.16,0.1,76,51,152,184,69,43
1655982,ISC-GEM,1999,9,16,13,11,55.66,,127.961,2.688,8.1,6.2,,53.5,6,5.19,0.1,359,58,7,265,84,148
1718616,ISC-GEM,1999,9,20,17,47,19.73,,120.813,23.834,3.6,3,,25,4,7.63,0.1,211,65,87,37,25,96
1656084,ISC-GEM,1999,9,20,17,57,17.08,,121.093,23.811,6.9,6,,25,6.8,5.84,0.2,200,41,78,36,50,100
1656086,ISC-GEM,1999,9,20,18,3,45.19,,120.98,23.734,8.8,7,,25,7.2,6.2,0.2,0,10,80,190,80,92
1656088,ISC-GEM,1999,9,20,18,11,54.26,,121.111,23.857,3.3,3,,22.2,4.5,6.38,0.66,,,,,,
