eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic

GCMT_003735,GCMT,GCMT|GCMT-Mw,1983,9,3,10,21,27.8,2.0,41.04,-15.35,,,,15.0,,5.05,,
567799,ISC,ISC|NEIS-Mb,1983,9,4,0,35,32.66,0.61,126.1038,2.3993,12.69,9.972,84.0,105.0,,5.02,0.283,
GCMT_003736,GCMT,GCMT|GCMT-Mw,1983,9,4,20,53,2.5,0.2,169.7,-20.9,,,,103.8,1.9,5.76,,
GCMT_003737,GCMT,GCMT|GCMT-Mw,1983,9,6,1,6,5.5,0.3,158.56,-9.3,,,,33.9,3.8,5.45,,
567911,ISC,ISC|NEIS-Mb,1983,9,6,4,53,53.63,0.75,120.5863,13.8257,19.31,17.08,37.0,200.0,,3.98,0.283,
GCMT_003738,GCMT,GCMT|GCMT-Mw,1983,9,7,19,22,14.1,0.2,-147.23,61.44,,,,52.1,1.8,6.36,,
GCMT_003739,GCMT,GCMT|GCMT-Mw,1983,9,7,23,12,2.2,0.5,122.31,23.77,,,,10.2,,5.58,,
GCMT_003740,GCMT,GCMT|GCMT-Mw,1983,9,8,20,36,20.3,0.5,-16.82,0.66,,,,15.0,,5.27,,
568074,ISC-EHB,ISC-EHB|ISC-Ms,1983,9,9,8,23,34.31,,126.904,8.614,9.0,6.0,67.0,19.0,2.2,5.26,0.159,
GCMT_003741,GCMT,GCMT|GCMT-Mw,1983,9,9,16,30,56.7,1.0,-155.04,18.83,,,,10.0,,5.3,,
GCMT_003742,GCMT,GCMT|GCMT-Mw,1983,9,9,17,1,39.6,0.3,122.16,23.78,,,,18.5,2.6,5.62,,
usp0001y7y,usgsComcat,usgsComcat|usgsComcat-mb,1983,9,9,17,21,16.35,,122.485,23.98,,,,33.0,,4.09,0.283,
GCMT_003743,GCMT,GCMT|GCMT-Mw,1983,9,10,1,36,50.7,0.2,125.36,-0.31,,,,28.5,2.3,5.76,,
568128,EHB,EHB|NEIS-Mb,1983,9,10,10,43,48.5,,125.861,6.397,12.9,6.5,57.0,138.0,14.4,5.14,0.283,
568145,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,10,16,3,2.27,,126.342,7.786,6.7,4.3,71.0,181.0,5.0,5.37,0.283,
568193,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,11,13,29,57.61,,126.456,8.96,8.0,5.7,71.0,43.0,2.9,5.14,0.283,
GCMT_003744,GCMT,GCMT|GCMT-Mw,1983,9,12,15,42,11.6,0.2,70.69,36.26,,,,212.5,1.2,6.14,,
568285,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,9,13,2,3,26.63,,126.569,7.555,5.4,3.5,,28.5,3.7,5.88,0.1,
GCMT_003746,GCMT,GCMT|GCMT-Mw,1983,9,13,19,30,57.9,0.3,-175.22,-23.62,,,,10.1,,5.58,,
GCMT_003747,GCMT,GCMT|GCMT-Mw,1983,9,14,0,47,7.7,0.6,-73.65,-36.4,,,,10.1,,5.43,,
GCMT_003748,GCMT,GCMT|GCMT-Mw,1983,9,14,8,35,23.8,0.3,-79.04,-3.62,,,,110.6,2.5,5.72,,
GCMT_003749,GCMT,GCMT|GCMT-Mw,1983,9,14,11,25,2.9,0.2,145.96,18.07,,,,148.4,0.7,6.3,,
568464,EHB,EHB|NEIS-Mb,1983,9,15,10,31,27.28,,126.172,10.058,16.8,16.2,104.0,60.0,,4.9,0.283,
568465,EHB,EHB|NEIS-Mb,1983,9,15,10,31,48.17,,126.334,1.552,18.0,9.9,55.0,82.0,,4.79,0.283,
GCMT_003750,GCMT,GCMT|GCMT-Mw,1983,9,15,10,39,6.0,0.2,-93.44,15.88,,,,121.5,1.5,6.33,,
GCMT_003751,GCMT,GCMT|GCMT-Mw,1983,9,16,4,21,58.9,0.2,122.16,0.06,,,,253.6,1.5,5.83,,
GCMT_003752,GCMT,GCMT|GCMT-Mw,1983,9,16,8,9,33.0,0.3,-179.78,-23.61,,,,517.3,2.0,6.02,,
568539,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,9,16,23,10,49.54,,120.695,17.934,5.4,3.9,,31.5,3.9,5.48,0.1,
GCMT_003754,GCMT,GCMT|GCMT-Mw,1983,9,17,0,45,5.0,0.3,-167.44,-64.18,,,,15.0,,5.48,,
GCMT_003755,GCMT,GCMT|GCMT-Mw,1983,9,17,4,40,43.1,0.6,93.15,8.0,,,,35.2,7.3,5.18,,
GCMT_003756,GCMT,GCMT|GCMT-Mw,1983,9,17,5,56,59.5,0.2,95.1,4.6,,,,45.2,2.2,6.08,,
GCMT_003757,GCMT,GCMT|GCMT-Mw,1983,9,17,12,11,43.1,0.1,-177.24,-16.67,,,,16.3,1.4,6.56,,
GCMT_003758,GCMT,GCMT|GCMT-Mw,1983,9,17,22,25,44.6,0.5,-25.35,-56.58,,,,15.0,,5.32,,
568591,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,17,23,43,38.72,,127.183,1.775,6.0,3.4,65.0,80.0,3.2,5.37,0.283,
GCMT_003759,GCMT,GCMT|GCMT-Mw,1983,9,18,10,46,58.6,0.9,-94.07,17.09,,,,139.3,3.6,5.41,,
GCMT_003760,GCMT,GCMT|GCMT-Mw,1983,9,18,19,44,37.3,0.9,-178.47,-37.02,,,,33.0,,5.27,,
568705,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,19,20,28,23.02,,127.769,1.441,10.5,5.4,67.0,206.0,6.3,5.14,0.283,
GCMT_003761,GCMT,GCMT|GCMT-Mw,1983,9,20,8,51,1.0,0.4,-68.67,18.39,,,,95.7,3.2,5.41,,
GCMT_003762,GCMT,GCMT|GCMT-Mw,1983,9,21,10,27,58.4,1.3,-69.14,-19.31,,,,115.8,7.2,5.01,,
GCMT_003763,GCMT,GCMT|GCMT-Mw,1983,9,21,19,20,48.2,0.2,122.11,23.65,,,,24.6,1.3,6.44,,
568816,ISC,ISC|NEIS-Mb,1983,9,21,19,34,44.47,0.99,122.3274,23.9757,12.07,6.939,92.0,27.0,,4.32,0.283,
GCMT_003764,GCMT,GCMT|GCMT-Mw,1983,9,23,9,18,2.9,0.3,67.75,-20.51,,,,10.0,,5.64,,
GCMT_003765,GCMT,GCMT|GCMT-Mw,1983,9,23,12,29,28.2,0.2,121.85,23.57,,,,17.4,2.8,5.99,,
568924,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,23,18,4,38.02,,119.94,14.991,9.8,7.2,76.0,68.0,9.7,4.79,0.283,
568926,ISC-EHB,ISC-EHB|NEIS-MS,1983,9,23,18,59,13.89,,120.963,18.337,6.1,4.7,77.0,26.0,2.0,4.98,0.159,
568927,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,23,19,17,33.87,,120.941,18.363,7.7,6.1,90.0,25.0,,4.67,0.283,
568931,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,23,20,40,16.2,,128.282,2.977,7.7,4.7,64.0,134.0,3.4,5.25,0.283,
GCMT_003766,GCMT,GCMT|GCMT-Mw,1983,9,23,23,44,30.5,0.4,-83.37,8.13,,,,11.3,2.2,5.65,,
GCMT_003767,GCMT,GCMT|GCMT-Mw,1983,9,24,15,52,1.0,0.5,-83.88,-41.82,,,,15.0,,5.43,,
GCMT_003768,GCMT,GCMT|GCMT-Mw,1983,9,24,17,17,58.7,0.3,151.79,-3.32,,,,10.1,,6.25,,
GCMT_003769,GCMT,GCMT|GCMT-Mw,1983,9,24,20,40,31.5,0.3,-12.5,-6.82,,,,15.0,,5.57,,
usp0001yn9,usgsComcat,usgsComcat|usgsComcat-mb,1983,9,25,3,29,43.12,,122.266,23.937,,,,33.0,,5.25,0.283,
569009,ISC-EHB,ISC-EHB|NEIS-Mb,1983,9,25,4,15,39.4,,122.352,23.99,8.1,6.5,52.0,15.0,,5.14,0.283,
GCMT_003770,GCMT,GCMT|GCMT-Mw,1983,9,25,18,41,19.8,1.0,-23.85,-1.1,,,,15.0,,5.38,,
569064,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,9,26,9,41,21.08,,126.142,11.015,8.5,5.1,,23.3,5.5,5.55,0.55,
GCMT_003771,GCMT,GCMT|GCMT-Mw,1983,9,26,10,58,48.6,0.4,167.21,-15.78,,,,105.3,2.0,5.67,,
569085,ISC,ISC|NEIS-Mb,1983,9,26,20,40,40.31,0.94,120.9589,13.6058,13.83,8.611,71.0,10.0,,4.9,0.283,
GCMT_003772,GCMT,GCMT|GCMT-Mw,1983,9,27,12,57,41.7,0.7,171.51,-63.38,,,,15.0,,5.41,,
GCMT_003773,GCMT,GCMT|GCMT-Mw,1983,9,27,23,59,40.1,0.7,27.7,36.97,,,,170.3,3.1,5.4,,
GCMT_003774,GCMT,GCMT|GCMT-Mw,1983,9,28,7,59,17.9,0.5,131.78,41.42,,,,519.9,4.2,5.49,,
GCMT_003775,GCMT,GCMT|GCMT-Mw,1983,9,28,21,2,39.7,0.7,43.01,11.71,,,,15.0,,5.31,,
569187,ISC,ISC|NEIS-MS,1983,9,29,0,45,47.58,0.65,121.8493,15.5904,10.0,5.484,73.0,25.0,,4.4,0.159,
GCMT_003776,GCMT,GCMT|GCMT-Mw,1983,9,29,2,6,23.1,0.4,115.33,-11.23,,,,42.9,3.2,5.51,,
GCMT_003777,GCMT,GCMT|GCMT-Mw,1983,9,29,6,34,20.0,0.8,-14.37,-12.82,,,,15.0,,5.44,,
GCMT_003778,GCMT,GCMT|GCMT-Mw,1983,9,29,15,21,16.3,0.7,-85.96,10.97,,,,59.6,3.3,5.43,,
569252,ISC,ISC|NEIS-Mb,1983,9,30,10,54,29.79,0.8,121.9457,15.2639,11.7,6.155,71.0,26.0,,5.02,0.283,
GCMT_003779,GCMT,GCMT|GCMT-Mw,1983,9,30,18,58,18.1,0.3,43.47,11.83,,,,37.4,3.2,5.72,,
GCMT_003780,GCMT,GCMT|GCMT-Mw,1983,10,1,12,58,2.2,0.3,150.08,45.61,,,,28.1,3.1,5.7,,
GCMT_003781,GCMT,GCMT|GCMT-Mw,1983,10,3,13,33,40.9,0.2,139.54,33.57,,,,36.6,2.9,6.04,,
566014,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,10,4,3,10,2.78,,121.444,20.116,5.7,3.4,,34.8,4.9,5.51,0.1,
GCMT_003783,GCMT,GCMT|GCMT-Mw,1983,10,4,13,14,9.9,1.0,150.62,-4.84,,,,233.0,7.0,5.1,,
GCMT_003784,GCMT,GCMT|GCMT-Mw,1983,10,4,18,52,37.8,0.2,-70.56,-26.01,,,,38.7,1.0,7.65,,
566097,ISC-EHB,ISC-EHB|NEIS-Mb,1983,10,5,10,1,36.0,,126.856,4.761,13.4,5.9,64.0,59.0,13.0,4.9,0.283,
GCMT_003785,GCMT,GCMT|GCMT-Mw,1983,10,6,11,10,15.4,0.4,-151.32,62.39,,,,109.2,2.1,5.61,,
GCMT_003786,GCMT,GCMT|GCMT-Mw,1983,10,6,15,1,57.0,1.0,-70.91,-26.72,,,,15.0,,5.21,,
566163,ISC-EHB,ISC-EHB|NEIS-Mb,1983,10,6,19,26,15.34,,126.107,10.148,9.4,5.1,67.0,35.0,,5.02,0.283,
GCMT_003787,GCMT,GCMT|GCMT-Mw,1983,10,7,5,20,47.8,0.4,103.83,-4.67,,,,84.5,2.2,5.29,,
GCMT_003788,GCMT,GCMT|GCMT-Mw,1983,10,7,10,18,54.4,1.9,-74.61,44.53,,,,28.3,12.9,4.95,,
566228,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,10,7,20,5,19.24,,122.555,23.964,5.6,4.7,,40.6,5.0,5.05,0.1,
GCMT_003790,GCMT,GCMT|GCMT-Mw,1983,10,8,7,45,31.3,0.2,130.39,44.18,,,,572.8,1.4,6.12,,
GCMT_003791,GCMT,GCMT|GCMT-Mw,1983,10,8,22,33,36.8,0.2,146.05,-5.36,,,,67.8,2.2,5.8,,
GCMT_003792,GCMT,GCMT|GCMT-Mw,1983,10,9,11,25,49.5,0.1,-71.1,-26.31,,,,39.7,1.1,6.51,,
GCMT_003793,GCMT,GCMT|GCMT-Mw,1983,10,10,3,33,27.4,0.4,102.5,-6.17,,,,10.1,,5.51,,
566344,ISC,ISC|NEIS-Mb,1983,10,10,4,30,19.19,1.15,125.4454,11.5386,19.14,8.302,94.0,53.0,,5.14,0.283,
GCMT_003794,GCMT,GCMT|GCMT-Mw,1983,10,10,10,17,2.6,0.6,25.76,40.18,,,,15.0,,5.39,,
566353,ISC,ISC|NEIS-Mb,1983,10,10,10,29,52.65,0.61,120.2885,17.8531,9.845,7.076,35.0,50.0,,5.02,0.283,
GCMT_003795,GCMT,GCMT|GCMT-Mw,1983,10,11,22,41,13.4,0.3,-43.83,27.03,,,,10.0,,5.84,,
GCMT_003796,GCMT,GCMT|GCMT-Mw,1983,10,12,2,23,57.3,0.4,128.42,-2.89,,,,21.1,4.2,5.78,,
GCMT_003797,GCMT,GCMT|GCMT-Mw,1983,10,12,3,39,42.8,0.2,-82.53,7.96,,,,22.6,1.8,6.0,,
566440,ISC,ISC|NEIS-Mb,1983,10,12,3,57,56.68,0.84,126.2398,5.6597,26.33,8.751,72.0,116.0,,4.9,0.283,
GCMT_003798,GCMT,GCMT|GCMT-Mw,1983,10,12,13,12,9.2,0.3,-91.59,13.58,,,,20.0,,5.87,,
566455,ISC,ISC|NEIS-Mb,1983,10,12,13,46,21.89,1.35,128.3165,2.3508,19.65,15.89,108.0,90.0,,4.79,0.283,
566478,ISC-EHB,ISC-EHB|NEIS-Mb,1983,10,12,21,23,23.49,,119.449,18.588,9.0,6.4,64.0,34.0,2.2,5.02,0.283,
GCMT_003799,GCMT,GCMT|GCMT-Mw,1983,10,13,10,1,46.9,0.8,145.03,41.7,,,,38.1,8.3,5.25,,
566507,ISC,ISC|NEIS-Mb,1983,10,13,10,54,57.31,0.76,123.1667,9.4041,14.66,9.995,42.0,150.0,,4.21,0.283,
GCMT_003800,GCMT,GCMT|GCMT-Mw,1983,10,13,12,22,17.7,0.4,-46.16,24.1,,,,10.0,,5.51,,
GCMT_003801,GCMT,GCMT|GCMT-Mw,1983,10,13,13,6,45.5,0.2,-21.73,-0.66,,,,10.0,,6.01,,
GCMT_003802,GCMT,GCMT|GCMT-Mw,1983,10,13,23,27,36.3,0.7,-34.35,7.25,,,,10.0,,5.31,,
566557,ISC,ISC|NEIS-Mb,1983,10,14,5,26,56.79,0.84,120.5159,13.648,20.76,11.64,78.0,70.0,,4.79,0.283,
GCMT_003803,GCMT,GCMT|GCMT-Mw,1983,10,15,10,56,58.0,0.1,156.44,-7.91,,,,17.2,1.1,6.64,,
566620,ISC-EHB,ISC-EHB|NEIS-Mb,1983,10,15,13,55,0.84,,125.995,10.102,11.2,5.8,64.0,54.0,,5.02,0.283,
GCMT_003804,GCMT,GCMT|GCMT-Mw,1983,10,15,18,41,16.6,0.2,156.4,-7.78,,,,18.9,1.8,5.73,,
566653,ISC-EHB,ISC-EHB|GCMT-Mw,1983,10,16,5,32,29.8,,120.958,1.096,5.6,3.4,54.0,34.0,1.9,6.4,,
GCMT_003806,GCMT,GCMT|GCMT-Mw,1983,10,16,9,59,49.7,0.3,-70.65,-23.51,,,,84.1,3.6,5.96,,
566692,ISC,ISC|NEIS-Mb,1983,10,17,6,26,48.91,1.53,126.9062,2.9177,45.31,20.26,76.0,44.0,,4.21,0.283,
GCMT_003807,GCMT,GCMT|GCMT-Mw,1983,10,17,13,25,24.8,0.3,-173.69,-20.61,,,,10.1,,6.15,,
GCMT_003808,GCMT,GCMT|GCMT-Mw,1983,10,17,19,36,27.6,0.2,-17.25,37.75,,,,10.0,,6.4,,
GCMT_003809,GCMT,GCMT|GCMT-Mw,1983,10,18,2,49,32.4,0.6,115.2,-11.53,,,,15.0,,5.48,,
GCMT_003810,GCMT,GCMT|GCMT-Mw,1983,10,19,4,45,58.6,0.7,43.17,11.91,,,,10.0,,5.39,,
GCMT_003811,GCMT,GCMT|GCMT-Mw,1983,10,19,9,33,14.0,0.8,-87.69,12.05,,,,75.8,4.3,5.29,,
GCMT_003812,GCMT,GCMT|GCMT-Mw,1983,10,20,2,5,41.4,0.3,-173.87,-20.93,,,,15.0,,5.56,,
566844,ISC,ISC|ISC-Mb,1983,10,20,8,34,58.01,0.74,126.0108,7.0763,16.17,7.971,72.0,10.0,,4.95,0.335,
566847,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,10,20,10,22,29.25,,128.277,2.646,9.7,6.8,,71.4,25.0,5.16,0.1,
GCMT_003814,GCMT,GCMT|GCMT-Mw,1983,10,21,8,14,23.1,0.5,-68.61,-30.69,,,,131.6,2.5,5.46,,
GCMT_003815,GCMT,GCMT|GCMT-Mw,1983,10,21,8,44,52.7,1.0,94.37,21.87,,,,92.0,11.3,5.26,,
GCMT_003816,GCMT,GCMT|GCMT-Mw,1983,10,21,20,34,56.2,0.8,30.05,40.54,,,,15.0,,5.44,,
GCMT_003817,GCMT,GCMT|GCMT-Mw,1983,10,22,4,21,48.7,0.1,-24.19,-60.59,,,,10.1,,7.08,,
GCMT_003818,GCMT,GCMT|GCMT-Mw,1983,10,22,5,53,24.6,0.7,-24.58,-60.78,,,,15.0,,6.41,,
GCMT_003819,GCMT,GCMT|GCMT-Mw,1983,10,22,13,7,40.9,0.1,-24.41,-60.82,,,,10.0,,6.49,,
567013,ISC-EHB,ISC-EHB|GCMT-Mw,1983,10,22,21,48,41.51,,126.652,4.207,7.4,4.2,66.0,45.0,,4.9,,
GCMT_003821,GCMT,GCMT|GCMT-Mw,1983,10,22,22,8,30.1,0.8,-24.4,-60.85,,,,15.0,,5.19,,
GCMT_003822,GCMT,GCMT|GCMT-Mw,1983,10,23,4,44,45.1,0.3,142.34,41.7,,,,69.1,2.4,5.38,,
GCMT_003823,GCMT,GCMT|GCMT-Mw,1983,10,24,0,36,10.5,0.5,-77.33,-13.39,,,,76.5,4.6,5.62,,
567144,ISC-EHB,ISC-EHB|GCMT-Mw,1983,10,25,0,36,24.01,,120.842,1.166,5.8,3.6,56.0,26.0,1.8,6.5,,
GCMT_003825,GCMT,GCMT|GCMT-Mw,1983,10,26,5,38,29.9,1.1,179.82,-36.66,,,,15.0,,5.31,,
567231,ISC-EHB,ISC-EHB|GCMT-Mw,1983,10,26,10,46,15.18,,122.108,1.618,4.7,2.9,57.0,491.0,2.0,5.7,,
567268,ISC,ISC|NEIS-Mb,1983,10,27,6,50,43.57,0.84,121.0165,18.5348,11.78,8.795,35.0,10.0,,4.9,0.283,
567298,ISC,ISC|NEIS-Mb,1983,10,27,16,47,39.73,0.95,128.1793,2.4296,18.81,10.32,32.0,200.0,,4.32,0.283,
567307,ISC-EHB,ISC-EHB|GCMT-Mw,1983,10,27,19,43,49.36,,120.804,1.078,4.4,2.9,56.0,24.0,1.2,6.4,,
GCMT_003828,GCMT,GCMT|GCMT-Mw,1983,10,28,5,57,7.8,0.2,-179.51,-31.06,,,,10.0,,6.02,,
GCMT_003829,GCMT,GCMT|GCMT-Mw,1983,10,28,14,6,22.5,0.2,-113.98,44.35,,,,13.7,0.8,6.96,,
GCMT_003830,GCMT,GCMT|GCMT-Mw,1983,10,28,19,51,35.2,1.4,-114.54,44.75,,,,10.0,,5.6,,
567387,ISC-EHB,ISC-EHB|NEIS-Mb,1983,10,29,0,4,20.81,,126.738,4.647,7.9,4.3,68.0,75.0,6.5,5.48,0.283,
GCMT_003831,GCMT,GCMT|GCMT-Mw,1983,10,29,23,29,17.9,0.8,-114.17,44.06,,,,19.1,3.9,5.5,,
GCMT_003832,GCMT,GCMT|GCMT-Mw,1983,10,30,1,46,1.2,0.3,71.34,36.34,,,,133.3,2.0,5.62,,
GCMT_003833,GCMT,GCMT|GCMT-Mw,1983,10,30,4,12,37.5,0.2,42.05,40.47,,,,11.6,1.7,6.59,,
567458,ISC-EHB,ISC-EHB|NEIS-Mb,1983,10,30,5,53,47.37,,122.514,17.239,13.2,9.2,72.0,35.0,,5.02,0.283,
GCMT_003834,GCMT,GCMT|GCMT-Mw,1983,10,30,12,40,29.1,0.4,41.94,39.97,,,,33.1,5.9,5.5,,
GCMT_003835,GCMT,GCMT|GCMT-Mw,1983,10,30,16,51,58.8,0.3,133.13,35.48,,,,16.1,4.3,5.67,,
GCMT_003836,GCMT,GCMT|GCMT-Mw,1983,10,30,21,39,24.2,0.7,153.01,47.57,,,,133.7,1.7,5.37,,
GCMT_003837,GCMT,GCMT|GCMT-Mw,1983,10,31,17,37,59.9,0.2,119.05,-9.0,,,,98.4,1.9,6.42,,
564098,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,2,0,26,7.19,,126.044,1.1,12.5,7.4,50.0,15.0,,5.25,0.283,
GCMT_003838,GCMT,GCMT|GCMT-Mw,1983,11,3,7,41,12.3,0.3,-79.45,-4.28,,,,97.9,2.0,5.89,,
GCMT_003839,GCMT,GCMT|GCMT-Mw,1983,11,3,10,40,52.0,0.4,103.88,-6.68,,,,52.5,4.9,5.34,,
GCMT_003840,GCMT,GCMT|GCMT-Mw,1983,11,4,19,1,40.4,1.1,-167.91,52.01,,,,15.0,,5.23,,
564316,ISC,ISC|ISC-Mb,1983,11,5,2,45,51.62,1.53,126.1116,9.6213,25.5,9.66,95.0,35.0,,4.41,0.335,
GCMT_003841,GCMT,GCMT|GCMT-Mw,1983,11,5,5,23,13.5,1.6,166.21,-11.24,,,,73.9,11.4,5.14,,
564330,ISC,ISC|NEIS-Mb,1983,11,5,7,19,9.5,0.88,126.3846,9.1096,15.83,9.891,94.0,54.0,,4.56,0.283,
GCMT_003842,GCMT,GCMT|GCMT-Mw,1983,11,5,19,48,30.9,0.3,90.06,33.97,,,,10.0,,5.6,,
GCMT_003843,GCMT,GCMT|GCMT-Mw,1983,11,6,9,38,44.1,0.2,-177.86,-20.02,,,,393.8,1.4,5.86,,
GCMT_003844,GCMT,GCMT|GCMT-Mw,1983,11,6,21,9,51.3,0.5,115.17,35.21,,,,21.0,2.9,5.51,,
564465,ISC-EHB,ISC-EHB|GCMT-Mw,1983,11,7,8,39,22.86,,128.136,1.421,6.2,3.9,57.0,38.0,2.8,6.0,,
564466,ISC-EHB,ISC-EHB|NEIS-Mw,1983,11,7,8,42,29.24,,128.184,1.33,11.0,6.8,56.0,32.0,4.1,6.65,0.105,
564469,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,9,35,42.34,,128.137,1.374,14.6,9.6,58.0,69.0,,5.25,0.283,
564471,EHB,EHB|NEIS-Mb,1983,11,7,10,16,2.12,,128.343,1.316,16.3,7.7,59.0,71.0,,4.9,0.283,
564474,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,11,17,32.22,,128.28,1.464,12.7,6.7,65.0,69.0,,5.37,0.283,
564476,ISC,ISC|ISC-Mb,1983,11,7,11,34,56.92,1.13,128.3746,1.5151,28.56,17.43,60.0,10.0,,4.74,0.724,
564477,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,11,38,53.66,,128.286,1.336,14.5,9.2,66.0,61.0,,5.25,0.283,
564481,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,14,51,54.7,,128.192,1.26,8.4,5.0,64.0,65.0,6.8,5.25,0.283,
564482,ISC,ISC|ISC-Mb,1983,11,7,15,10,5.7,1.22,128.3599,1.272,29.21,19.73,62.0,35.0,,5.06,0.454,
564484,ISC-EHB,ISC-EHB|GCMT-Mw,1983,11,7,16,26,31.02,,128.208,1.435,7.4,4.6,63.0,22.0,1.4,6.4,,
564486,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,16,46,14.88,,128.136,1.419,9.2,5.3,58.0,48.0,4.8,5.72,0.283,
564490,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,18,12,1.25,,128.637,2.719,6.5,3.2,62.0,262.0,9.1,5.37,0.283,
564491,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,18,17,0.09,,128.246,1.502,6.8,3.7,60.0,45.0,2.2,5.37,0.283,
564492,ISC,ISC|ISC-Mb,1983,11,7,18,49,1.07,1.17,128.1384,1.3228,29.87,18.54,60.0,61.0,,4.95,0.384,
564494,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,19,5,48.0,,128.231,1.501,7.2,4.0,61.0,46.0,2.8,5.48,0.283,
564499,ISC-EHB,ISC-EHB|GCMT-Mw,1983,11,7,20,12,40.16,,128.243,1.477,6.5,3.9,60.0,40.0,2.2,5.7,,
564501,ISC,ISC|ISC-Mb,1983,11,7,21,18,11.11,1.2,128.1811,1.3912,29.58,19.74,64.0,69.0,,4.95,0.537,
564502,ISC,ISC|ISC-Mb,1983,11,7,21,22,19.9,1.18,128.2346,1.5059,24.8,16.35,85.0,35.0,,5.28,0.384,
564503,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,21,44,15.87,,128.26,1.274,14.8,8.6,60.0,46.0,9.2,5.14,0.283,
564504,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,22,10,1.17,,128.425,1.584,17.2,8.2,68.0,69.0,,5.14,0.283,
564505,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,7,22,25,41.22,,128.23,1.29,16.2,9.2,59.0,61.0,,5.25,0.283,
564507,ISC,ISC|NEIS-Mb,1983,11,8,1,19,21.74,0.9,128.0055,1.2353,26.64,10.28,59.0,69.0,,4.67,0.283,
564518,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,8,4,40,12.38,,128.348,1.431,13.5,8.4,66.0,56.0,6.9,5.14,0.283,
564521,ISC,ISC|ISC-Mb,1983,11,8,6,22,28.2,1.01,128.0387,1.4002,28.92,13.46,63.0,69.0,,5.06,0.384,
564560,ISC-EHB,ISC-EHB|GCMT-Mw,1983,11,8,21,53,35.69,,128.274,1.427,6.7,4.1,63.0,29.0,2.0,5.5,,
GCMT_003849,GCMT,GCMT|GCMT-Mw,1983,11,9,1,57,52.2,0.3,-100.27,-36.23,,,,10.0,,5.58,,
564571,EHB,EHB|NEIS-Mb,1983,11,9,2,36,45.52,,128.141,1.383,18.3,8.2,62.0,58.0,,5.14,0.283,
564573,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,11,9,3,13,8.44,,126.118,11.281,6.2,4.4,,18.4,5.4,5.41,0.1,
GCMT_003851,GCMT,GCMT|GCMT-Mw,1983,11,9,10,48,48.2,0.4,113.75,-50.15,,,,15.0,,5.21,,
564628,ISC,ISC|ISC-Mb,1983,11,9,13,3,59.56,1.0,126.118,11.1575,17.36,9.563,78.0,49.0,,4.95,0.335,
564639,ISC-EHB,ISC-EHB|NEIS-Mb,1983,11,9,16,18,46.97,,127.602,4.163,14.6,5.9,65.0,74.0,14.0,5.02,0.283,
GCMT_003852,GCMT,GCMT|GCMT-Mw,1983,11,9,16,29,53.6,1.4,10.4,44.73,,,,37.0,,5.07,,
564665,ISC,ISC|NEIS-Mb,1983,11,10,2,52,56.46,0.61,128.0883,1.2429,12.29,9.344,46.0,23.0,,5.02,0.283,
GCMT_003853,GCMT,GCMT|GCMT-Mw,1983,11,10,8,33,17.3,0.3,-177.86,-66.05,,,,15.0,,5.44,,
564701,ISC,ISC|ISC-Mb,1983,11,10,20,16,22.36,0.73,128.0862,1.4733,20.11,10.82,64.0,69.0,,4.95,0.335,
564706,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1983,11,10,23,33,53.19,,123.043,4.221,6.8,4.1,,575.2,7.9,5.51,0.1,
564712,ISC,ISC|ISC-Mb,1983,11,11,2,11,29.98,1.83,127.5788,1.1712,75.92,14.02,64.0,35.0,,5.49,0.454,
