eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic

894830,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,10,25,46.7,,122.223,23.25,35.9,24.4,,25.0,7.0,6.18,0.78,
894831,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,11,11,8.42,,121.571,23.889,7.4,5.8,,25.0,7.1,6.51,0.41,
894833,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,13,1,17.38,,121.508,23.733,10.8,9.6,,25.0,10.6,6.31,0.2,
894835,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,14,46,51.19,,121.326,23.904,12.1,6.0,,20.0,7.1,6.45,0.2,
894838,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,18,42,37.09,,121.357,23.396,12.4,7.8,,25.0,10.6,6.18,0.31,
894840,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,20,51,42.55,,121.635,23.512,11.2,7.2,,25.0,10.6,6.27,0.29,
894842,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,23,1,19,42.64,,121.424,23.867,5.9,4.7,,25.0,7.1,6.56,0.64,
894844,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,23,8,55,19.37,,121.548,23.892,5.7,5.2,,25.0,7.1,6.31,0.42,
894846,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,23,18,18,50.76,,122.081,23.964,26.4,11.7,,25.0,6.4,6.07,0.2,
894849,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,24,3,39,7.93,,121.623,23.946,5.7,3.7,,35.0,7.1,6.27,0.21,
894850,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,24,6,26,26.77,,121.587,23.768,21.8,9.4,,25.0,7.1,5.94,0.72,
894884,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,4,11,9,47.18,,125.629,11.789,8.4,5.9,,25.0,13.4,6.27,0.2,
894903,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,9,5,52,42.7,,121.812,23.782,15.9,14.7,,15.0,6.4,5.9,0.41,
894987,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,24,18,47,18.3,,121.249,23.046,6.0,4.8,,25.0,4.8,7.34,1.28,
894988,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,24,18,50,24.4,,121.214,23.092,6.9,6.1,,30.0,6.6,7.81,0.21,
894992,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,26,6,38,35.67,,121.397,22.817,6.3,6.0,,30.0,7.3,6.44,0.2,
895010,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,12,5,6,58,36.96,,121.165,22.679,9.2,6.8,,15.0,6.2,6.07,0.34,
895090,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,12,29,22,4,9.75,,119.97,20.479,8.5,7.8,,15.0,7.9,5.98,0.31,
892380,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,1,13,4,3,51.64,,124.821,22.85,5.6,4.9,,20.0,51.0,6.67,0.3,
892428,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,1,29,0,55,33.8,,122.59,9.828,12.9,10.4,,15.0,21.6,5.82,0.25,
892651,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,3,19,10,57,15.04,,127.099,9.669,6.4,5.0,,15.0,11.8,7.34,0.52,
892671,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,3,23,15,21,23.06,,126.362,3.669,11.8,7.2,,25.0,19.1,6.19,0.2,
892741,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,4,8,10,0,18.69,,122.96,8.854,8.1,5.8,,35.0,4.8,6.27,0.25,
892768,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,4,14,23,49,58.85,,126.642,3.733,8.7,6.9,,70.0,19.1,6.23,0.39,
892900,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,5,15,10,25,27.09,,120.997,18.54,9.8,8.0,,20.0,18.9,5.77,0.31,
892908,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,5,16,10,8,29.77,,120.987,18.805,12.5,8.5,,20.0,13.6,5.77,0.68,
893963,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,12,28,15,1,25.29,,126.938,6.244,8.4,6.1,,35.0,40.3,6.49,0.24,
891535,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,3,4,14,45,52.45,,121.667,23.968,13.4,13.0,,30.0,7.1,5.87,0.7,
891552,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,3,14,17,0,39.1,,125.62,6.354,8.9,6.5,,35.0,52.6,6.28,0.24,
891610,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,4,5,10,15,44.45,,122.388,23.946,14.0,11.4,,35.0,14.3,5.96,0.38,
891616,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,4,7,23,58,13.82,,127.203,3.117,11.3,7.1,,35.0,14.2,6.01,0.44,
892288,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,12,14,10,37,5.78,,122.055,18.632,12.9,6.2,,15.0,17.1,5.93,0.2,
892313,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,12,22,18,45,22.93,,119.317,15.475,8.3,6.9,,25.0,4.8,5.96,0.32,
890239,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,1,11,17,9,6.87,,125.661,22.86,7.5,4.5,,15.0,45.7,6.04,0.31,
890480,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,3,29,4,1,15.95,,121.342,19.647,5.5,3.9,,25.0,3.9,6.12,0.2,
890688,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,5,23,6,56,47.91,,124.037,3.156,9.1,7.4,,15.0,25.0,5.97,0.32,
890805,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,7,2,2,45,12.87,,124.079,12.835,5.8,5.4,,15.0,30.9,6.57,0.4,
890810,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,7,3,21,15,6.99,,121.263,19.207,11.0,6.1,,35.0,24.1,5.77,0.2,
890980,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,8,21,6,38,41.58,,126.432,7.106,11.0,7.6,,35.0,32.9,5.89,0.37,
891027,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,9,4,8,53,30.26,,121.647,21.475,7.1,5.8,,35.0,27.8,6.01,0.69,
891037,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,9,6,16,47,5.4,,121.064,20.724,6.2,4.0,,25.0,8.2,6.1,0.21,
891039,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,9,7,0,8,27.58,,120.896,20.705,8.5,5.8,,25.0,8.2,6.14,0.38,
891040,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,9,7,0,11,52.44,,120.834,20.5,11.8,7.7,,25.0,8.2,6.17,0.77,
891041,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,9,7,0,35,17.3,,120.964,20.473,8.3,5.0,,25.0,8.2,5.98,0.2,
891064,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,9,13,18,12,43.2,,121.305,20.968,10.9,5.2,,25.0,31.2,5.91,0.21,
891065,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1954,9,13,18,19,21.12,,121.287,20.773,15.1,5.9,,25.0,31.2,5.96,0.27,
889217,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,2,14,16,53,22.89,,126.864,3.459,8.5,5.7,,35.0,22.4,6.3,0.29,
889287,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,3,6,10,55,33.2,,122.347,9.574,9.0,6.5,,15.0,12.7,6.07,0.25,
889288,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,3,6,13,33,36.36,,122.576,9.649,7.0,5.4,,15.0,12.7,6.31,0.21,
889384,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,3,31,18,17,13.29,,123.157,7.658,6.8,5.1,,35.0,4.8,7.37,0.21,
889385,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,3,31,20,52,49.01,,124.081,7.674,9.2,6.4,,35.0,25.0,6.34,0.39,
889391,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,4,4,11,11,27.38,,121.0,21.779,5.0,4.3,,25.0,4.0,6.5,0.32,
889411,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,4,10,17,38,17.19,,124.074,7.826,5.8,4.5,,15.0,25.0,6.29,0.2,
889539,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,5,18,5,26,7.08,,122.188,20.67,8.9,4.0,,25.0,24.1,5.83,0.69,
889659,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,6,17,8,6,39.62,,121.284,22.473,5.3,4.0,,30.0,12.3,6.22,0.56,
889780,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,7,23,13,57,8.57,,122.313,9.737,10.3,7.3,,15.0,12.7,6.09,0.21,
889784,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,7,24,16,20,7.06,,121.737,23.396,5.9,3.6,,15.0,3.5,6.07,0.21,
889948,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,9,24,10,21,32.35,,121.334,22.118,5.5,4.7,,15.0,3.5,6.34,0.49,
889999,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,10,13,17,50,19.97,,121.748,23.71,6.9,3.6,,15.0,10.6,5.91,0.24,
890118,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,11,24,4,51,29.24,,120.947,19.221,7.7,5.1,,35.0,13.6,5.72,0.67,
890180,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1955,12,19,3,13,52.62,,127.064,8.542,9.5,5.8,,15.0,15.0,6.13,0.26,
887884,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,1,29,22,20,59.27,,120.891,20.855,8.1,4.9,,35.0,5.1,6.12,0.52,
887943,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,2,12,11,49,27.15,,119.641,18.787,4.8,4.3,,20.7,4.5,6.43,0.32,
887948,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,2,13,14,20,56.13,,119.612,18.691,9.0,6.0,,15.0,3.3,6.08,0.86,
887956,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,2,14,12,33,54.78,,119.42,18.462,8.7,5.9,,15.0,3.3,5.91,0.44,
887957,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,2,14,12,35,13.02,,119.821,19.149,11.7,8.6,,15.0,5.0,6.09,0.2,
888497,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,7,19,20,41,0.18,,120.009,14.94,8.6,7.1,,35.0,4.6,6.09,0.21,
888517,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,7,24,18,56,43.22,,126.673,2.084,9.7,7.7,,35.0,20.0,5.88,0.2,
888823,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,10,23,8,41,25.74,,120.713,13.498,5.8,5.3,,90.4,5.2,6.68,1.84,
888842,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,10,28,10,45,12.14,,123.096,14.083,6.9,5.6,,20.0,9.4,6.35,0.29,
888886,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1956,11,10,14,39,59.37,,120.358,15.68,7.7,5.8,,15.0,25.0,5.97,0.54,
885935,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,2,10,22,32,21.63,,126.191,10.336,7.0,4.8,,20.0,19.6,6.56,0.2,
885936,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,2,10,22,50,58.44,,126.216,10.317,9.0,6.2,,20.0,19.6,6.67,0.2,
885937,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,2,11,1,14,49.61,,126.153,10.127,7.3,4.9,,20.0,18.0,6.58,0.21,
885944,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,2,11,14,25,42.62,,126.403,9.998,9.6,7.2,,15.0,14.5,6.2,0.23,
885950,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,2,13,0,29,53.34,,126.366,10.14,8.2,5.2,,15.0,14.5,6.15,0.2,
885987,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,2,23,20,26,20.22,,121.577,23.965,4.1,3.6,,55.0,5.3,6.92,0.34,
886456,ISC,ISC|ISC-Ms,1957,4,25,11,6,11.36,0.33,126.4921,1.7171,13.73,6.169,62.0,35.0,,5.88,0.165,
886475,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,4,28,1,23,49.54,,126.869,6.984,7.0,4.9,,50.0,6.0,6.23,0.2,
886670,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,6,6,19,49,51.83,,126.807,3.596,11.3,5.7,,20.0,22.4,6.04,0.39,
886693,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,6,11,18,49,33.01,,120.341,17.866,4.5,4.1,,45.0,27.6,6.51,0.39,
887045,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,8,18,8,37,1.65,,123.959,12.221,6.1,4.5,,20.0,11.9,6.48,0.2,
887074,ISC,ISC|ISC-Ms,1957,8,22,7,55,12.7,0.38,125.9552,1.0183,9.909,6.816,54.0,35.0,,5.82,0.461,
887230,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,9,24,8,21,14.08,,127.005,5.327,5.5,4.3,,35.0,4.5,7.25,0.47,
887237,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,9,25,16,36,39.83,,127.312,5.771,7.4,5.4,,25.0,13.3,6.07,0.25,
887247,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,9,26,18,46,50.08,,126.914,5.868,8.3,5.7,,55.0,40.3,5.77,0.2,
887394,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,10,19,18,28,58.62,,121.517,23.655,3.2,2.7,,30.0,4.0,6.85,0.2,
887750,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1957,12,30,13,58,32.42,,120.296,18.476,9.3,5.6,,15.0,14.4,5.71,0.53,
883722,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,1,22,18,28,58.83,,121.637,23.601,4.9,3.2,,25.0,10.6,6.03,0.21,
883818,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,2,9,22,29,27.98,,120.87,12.578,8.2,6.4,,20.0,9.6,5.99,0.23,
883867,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,2,18,19,48,46.63,,120.317,20.643,4.9,4.3,,15.0,25.0,6.07,0.2,
883876,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,2,20,3,57,45.02,,120.388,20.738,9.4,7.7,,15.0,25.0,5.67,0.2,
883878,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,2,20,4,38,37.34,,120.445,20.755,8.7,7.1,,15.0,8.9,5.68,0.66,
883895,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,2,23,10,6,26.36,,120.388,20.565,6.9,6.0,,15.0,25.0,5.64,0.65,
883918,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,2,27,23,27,57.7,,120.184,20.923,4.6,4.1,,25.0,9.5,6.31,0.61,
883940,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,3,3,7,22,46.5,,121.867,23.216,5.2,4.3,,15.0,7.0,5.75,0.2,
883999,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,3,13,23,49,29.61,,123.092,12.658,8.3,5.5,,25.0,8.3,5.84,0.2,
884003,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,3,15,0,24,6.46,,121.884,22.706,5.1,4.1,,20.0,11.2,6.17,0.45,
884043,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,3,23,10,14,46.75,,120.134,18.431,6.0,4.6,,15.0,14.7,5.85,0.2,
884631,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,6,26,7,39,23.38,,126.016,23.975,7.9,6.8,,20.0,52.7,5.56,0.2,
884676,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,7,4,18,34,12.27,,124.888,5.853,6.7,4.6,,55.0,5.3,5.98,0.2,
884994,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,8,20,8,46,11.04,,122.49,23.997,6.4,5.6,,30.0,14.3,5.83,0.2,
885121,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,9,11,18,1,51.67,,126.719,7.334,7.3,4.9,,35.0,36.0,6.04,0.36,
885627,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1958,12,3,9,48,31.1,,121.132,19.115,5.2,4.1,,30.0,13.6,6.13,0.2,
881237,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,1,21,11,8,14.58,,119.577,18.61,9.2,5.2,,25.0,3.3,5.81,0.69,
881702,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,4,2,19,21,39.24,,120.688,20.366,7.4,5.7,,25.0,25.0,5.72,0.2,
881776,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,4,12,10,59,25.65,,122.397,23.912,6.8,4.9,,25.0,14.3,5.75,0.2,
882154,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,6,2,2,37,49.42,,120.818,20.897,4.5,3.2,,15.0,21.8,5.91,0.27,
882159,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,6,2,4,57,22.52,,120.821,20.944,5.1,3.9,,15.0,21.8,6.23,0.63,
882161,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,6,2,5,42,37.99,,121.207,21.144,8.9,4.0,,15.0,21.8,6.11,0.76,
882489,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,7,22,11,15,41.03,,126.272,2.604,10.3,6.3,,50.0,18.0,5.48,0.61,
882577,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,8,5,5,16,46.02,,125.168,12.183,12.9,7.5,,35.0,14.8,5.57,0.2,
882641,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,8,15,8,57,6.62,,121.105,22.078,3.8,3.3,,25.0,10.6,7.22,0.59,
882650,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,8,16,1,21,8.02,,121.064,22.116,6.8,4.3,,15.0,10.6,5.91,0.43,
882658,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,8,17,1,2,38.37,,121.176,22.301,6.7,3.8,,15.0,6.2,5.67,0.34,
882994,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1959,9,25,2,36,52.14,,121.396,21.964,3.7,3.5,,20.0,12.2,6.46,0.4,
