eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic,Unnamed: 20
593066,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,3,20,39,59.8,,126.452,3.856,21.0,8.9,69.0,15.0,,4.9,0.283,,1313261|NEIS|4.80|mb || usp0001nu5|usgsComcat|4.80|mb
593356,ISC,ISC|NEIS-Mb,1982,8,8,8,6,25.83,0.85,122.1677,8.6569,11.23,8.269,20.0,35.0,,3.98,0.283,,1313913|NEIS|4.00|mb || usp0001nwv|usgsComcat|4.00|mb
593635,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,12,14,33,39.95,,126.69,2.469,6.6,4.0,73.0,50.0,2.9,5.37,0.283,,1314564|NEIS|5.20|mb || 1314565|ISC|5.20|mb || usp0001p0c|usgsComcat|5.20|mb
593769,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,14,18,22,3.28,,127.069,1.918,12.4,4.9,64.0,107.0,9.8,4.79,0.283,,1314855|NEIS|4.70|mb || 1314856|ISC|4.70|mb || usp0001p1v|usgsComcat|4.70|mb
593774,ISC,ISC|NEIS-Mb,1982,8,14,19,36,48.1,0.74,120.5755,13.8012,13.16,11.72,75.0,120.0,,4.21,0.283,,1314866|NEIS|4.20|mb || 1314867|ISC|4.20|mb || usp0001p1y|usgsComcat|4.20|mb
593815,ISC,ISC|ISC-Mb,1982,8,15,7,58,7.26,1.02,124.801,2.4826,23.47,15.47,86.0,300.0,,4.95,0.724,,1314948|ISC|4.70|mb
593909,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,17,0,16,16.07,,126.327,2.675,14.5,7.7,63.0,55.0,,5.14,0.283,,1315163|NEIS|5.00|mb || 1315164|ISC|5.00|mb || usp0001p3d|usgsComcat|5.00|mb
593925,ISC-EHB,ISC-EHB|ISC-Ms,1982,8,17,9,40,27.14,,120.714,18.013,6.3,4.9,84.0,25.0,1.9,5.14,0.192,,1315203|NEIS|5.10|mb || 1315203|NEIS|4.70|MS || 1315205|ISC|5.20|mb || 1315205|ISC|4.50|MS || usp0001p3m|usgsComcat|5.10|mb
593946,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,17,19,8,40.41,,124.797,13.529,6.8,4.3,73.0,29.0,1.4,5.02,0.283,,1315248|NEIS|4.90|mb || 1315249|ISC|5.00|mb || usp0001p3u|usgsComcat|4.90|mb
593968,ISC,ISC|NEIS-Mb,1982,8,18,4,51,0.8,1.96,120.7012,21.4603,13.09,7.638,149.0,29.0,13.0,4.67,0.283,,1315311|NEIS|4.60|mb || 1315314|ISC|4.60|mb || usp0001p41|usgsComcat|4.60|mb
594063,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,19,18,46,41.94,,120.14,17.246,8.5,5.1,75.0,32.0,3.4,5.02,0.283,,1315551|NEIS|4.90|mb || 1315553|ISC|5.00|mb || usp0001p57|usgsComcat|4.90|mb
594133,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,21,9,46,33.62,,128.275,2.707,8.3,4.7,69.0,64.0,3.3,5.48,0.283,,1315721|NEIS|5.30|mb || 1315722|ISC|5.20|mb || usp0001p61|usgsComcat|5.30|mb
594137,ISC,ISC|NEIS-Mb,1982,8,21,13,33,42.5,0.66,126.945,2.9839,16.22,11.73,60.0,44.0,,4.79,0.283,,1315728|NEIS|4.70|mb || 1315729|ISC|4.80|mb || usp0001p63|usgsComcat|4.70|mb
594195,ISC,ISC|NEIS-Mb,1982,8,22,14,50,13.66,0.62,120.9638,20.0884,12.11,7.165,84.0,34.0,,4.56,0.283,,1315868|NEIS|4.50|mb || 1315870|ISC|4.60|mb || usp0001p6p|usgsComcat|4.50|mb
594319,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,24,18,15,9.0,,124.079,6.494,12.1,6.5,62.0,35.0,,4.79,0.283,,1316145|NEIS|4.70|mb || 1316147|ISC|4.80|mb || usp0001p7y|usgsComcat|4.70|mb
594524,ISC,ISC|NEIS-Mb,1982,8,29,14,28,7.32,1.21,123.6874,6.424,17.34,8.435,95.0,35.0,,3.98,0.283,,1316605|NEIS|4.00|mb || usp0001pah|usgsComcat|4.00|mb
594606,ISC-EHB,ISC-EHB|NEIS-Mb,1982,8,31,8,7,49.44,,126.702,2.619,10.4,5.5,71.0,52.0,4.5,5.25,0.283,,1316779|NEIS|5.10|mb || 1316781|ISC|5.10|mb || usp0001pbk|usgsComcat|5.10|mb
591597,ISC-EHB,ISC-EHB|NEIS-Mb,1982,9,6,1,10,14.35,,124.199,13.097,10.7,7.5,74.0,15.0,,5.25,0.283,,1309936|NEIS|5.10|mb || 1309938|ISC|5.30|mb || usp0001peh|usgsComcat|5.10|mb
591689,ISC-EHB,ISC-EHB|NEIS-Mb,1982,9,8,6,24,26.47,,124.588,3.673,13.7,7.0,64.0,308.0,5.7,4.79,0.283,,1310139|NEIS|4.70|mb || 1310140|ISC|4.60|mb || usp0001pfa|usgsComcat|4.70|mb
591830,ISC-EHB,ISC-EHB|NEIS-Mb,1982,9,10,13,41,45.36,,126.693,2.449,12.2,6.8,57.0,62.0,12.5,4.9,0.283,,1310466|NEIS|4.80|mb || 1310467|ISC|4.80|mb || usp0001pgu|usgsComcat|4.80|mb
591872,ISC,ISC|NEIS-Mb,1982,9,11,9,57,46.02,1.0,121.67,23.8339,6.852,2.672,105.0,11.0,7.01,3.98,0.283,,1310555|NEIS|4.00|mb || usp0001ph9|usgsComcat|4.00|mb
592093,ISC,ISC|NEIS-MS,1982,9,16,6,42,37.23,0.68,125.0978,10.1128,13.2,6.318,75.0,30.0,,4.76,0.159,,1311103|NEIS|4.60|mb || 1311103|NEIS|4.10|MS || usp0001pn0|usgsComcat|4.60|mb
592108,ISC,ISC|NEIS-Mb,1982,9,16,13,28,39.96,0.72,125.9756,6.0511,16.47,7.421,77.0,150.0,,5.02,0.283,,1311142|NEIS|4.90|mb || usp0001pn9|usgsComcat|4.90|mb
592424,ISC,ISC|NEIS-Mb,1982,9,22,7,2,26.18,1.11,126.4166,5.9636,23.25,8.826,77.0,35.0,,4.32,0.283,,1311811|NEIS|4.30|mb || usp0001prm|usgsComcat|4.30|mb
592536,ISC,ISC|ISC-Mb,1982,9,24,5,50,25.52,0.89,126.5645,3.892,19.98,7.898,87.0,120.0,,4.74,0.454,,1312059|ISC|4.50|mb
592563,ISC,ISC|NEIS-MS,1982,9,24,17,30,33.37,0.55,121.4442,22.0616,5.238,4.403,63.0,18.0,,4.83,0.159,,1312112|NEIS|4.10|mb || 1312112|NEIS|4.20|MS || 1312115|ISC|4.30|mb || usp0001pt3|usgsComcat|4.20|ms
592580,ISC-EHB,ISC-EHB|ISC-Ms,1982,9,24,22,34,50.54,,126.594,5.988,9.8,5.1,64.0,60.0,6.8,5.57,0.245,,1312157|NEIS|5.00|mb || 1312158|ISC|5.00|mb || 1312158|ISC|5.20|MS || usp0001ptc|usgsComcat|5.00|mb
592583,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1982,9,24,22,51,52.12,,126.701,6.031,7.4,4.4,,33.3,3.9,5.9,0.1,,592583|ISC-GEM|5.90|Mw || 1312164|NEIS|5.50|mb || 1312164|NEIS|5.50|MS || 05181472|GCMT|5.90|MW || 1312166|ISC|5.50|mb || 1312166|ISC|5.50|MS || usp0001ptd|usgsComcat|5.50|ms || B092482B|PDE |5.50|mb || B092482B|PDE |5.60|Ms || B092482B-C|GCMT|5.93|Mw || 1312164|NEIS|5.50|mb || 1312164|NEIS|5.50|MS || 05181472|GCMT|5.90|MW || 1312166|ISC|5.50|mb || 1312166|ISC|5.50|MS || usp0001ptd|usgsComcat|5.50|ms || B092482B|PDE |5.50|mb || B092482B|PDE |5.60|Ms || B092482B-C|GCMT|5.93|Mw
592622,ISC,ISC|NEIS-Mb,1982,9,25,10,50,57.39,0.64,126.5917,5.9202,18.57,7.939,70.0,71.0,,4.32,0.283,,1312242|NEIS|4.30|mb || usp0001pts|usgsComcat|4.30|mb
592627,ISC,ISC|NEIS-Mb,1982,9,25,12,47,7.98,0.81,126.3982,5.9503,23.73,9.791,67.0,71.0,,4.44,0.283,,1312251|NEIS|4.40|mb || usp0001ptu|usgsComcat|4.40|mb
592655,ISC,ISC|NEIS-Mb,1982,9,26,0,12,58.34,1.56,122.4137,23.8654,14.62,10.58,81.0,27.0,,3.86,0.283,,1312320|NEIS|3.90|mb || usp0001pua|usgsComcat|3.90|mb
592672,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1982,9,26,8,32,32.7,,126.752,6.643,6.1,3.7,,189.4,5.3,5.33,0.1,,592672|ISC-GEM|5.33|Mw || 1312366|NEIS|5.40|mb || 05181486|GCMT|5.30|MW || 1312368|ISC|5.40|mb || usp0001pun|usgsComcat|5.40|mb || B092682C|PDE |5.40|mb || B092682C-C|GCMT|5.36|Mw || 1312366|NEIS|5.40|mb || 05181486|GCMT|5.30|MW || 1312368|ISC|5.40|mb || usp0001pun|usgsComcat|5.40|mb || B092682C|PDE |5.40|mb || B092682C-C|GCMT|5.36|Mw
592744,EHB,EHB|NEIS-Mb,1982,9,27,21,37,13.65,,126.187,10.072,16.1,9.3,79.0,61.0,11.3,5.14,0.283,,1312516|NEIS|5.00|mb || 1312517|ISC|5.10|mb || usp0001pvm|usgsComcat|5.00|mb
592895,ISC,ISC|NEIS-Mb,1982,9,30,12,13,29.45,0.75,122.7662,5.9857,11.99,8.507,121.0,35.0,,4.32,0.283,,1312862|NEIS|4.30|mb || 1312863|ISC|4.10|mb || usp0001pxr|usgsComcat|4.30|mb
592927,ISC,ISC|NEIS-Mb,1982,9,30,22,58,22.03,1.21,124.9672,2.9494,45.52,15.36,63.0,250.0,,4.21,0.283,,1312933|NEIS|4.20|mb || 01098715|ISC|4.30|mb || usp0001py7|usgsComcat|4.20|mb
589816,ISC,ISC|NEIS-Mb,1982,10,1,12,6,5.49,1.24,122.3393,16.2895,22.19,8.022,70.0,39.0,,4.09,0.283,,1305743|NEIS|4.10|mb || usp0001pyh|usgsComcat|4.10|mb
589820,ISC,ISC|NEIS-Mb,1982,10,1,14,14,20.11,0.95,126.7682,3.8354,19.75,11.56,79.0,36.0,,4.56,0.283,,1305752|NEIS|4.50|mb || usp0001pym|usgsComcat|4.50|mb
589890,ISC,ISC|NEIS-Mb,1982,10,2,18,56,1.44,0.96,121.482,23.4233,5.94,3.328,117.0,33.0,3.19,3.98,0.283,,1305911|NEIS|4.00|mb || usp0001pzv|usgsComcat|4.00|mb
589960,ISC-EHB,ISC-EHB|NEIS-Mb,1982,10,4,8,52,29.3,,126.748,5.875,9.6,4.5,70.0,86.0,4.9,5.37,0.283,,1306082|NEIS|5.20|mb || 1306083|ISC|5.30|mb || usp0001q0t|usgsComcat|5.20|mb
589973,ISC,ISC|NEIS-Mb,1982,10,4,15,17,52.0,0.82,122.8147,23.9044,7.23,5.576,153.0,13.0,,3.63,0.283,,1306101|NEIS|3.70|mb || usp0001q0v|usgsComcat|3.70|mb
590018,ISC-EHB,ISC-EHB|NEIS-Mb,1982,10,5,12,4,13.41,,126.781,4.267,8.5,4.9,78.0,85.0,5.9,5.25,0.283,,1306210|NEIS|5.10|mb || 1306211|ISC|5.20|mb || usp0001q1q|usgsComcat|5.10|mb
590070,ISC,ISC|NEIS-Mb,1982,10,6,16,37,17.37,1.67,127.1616,4.1627,36.55,20.09,90.0,36.0,,4.56,0.283,,1306317|NEIS|4.50|mb || usp0001q2d|usgsComcat|4.50|mb
590125,ISC,ISC|NEIS-Mb,1982,10,7,18,59,57.64,0.82,126.7124,4.2389,19.98,9.393,88.0,100.0,,5.02,0.283,,1306439|NEIS|4.90|mb || usp0001q37|usgsComcat|4.90|mb
590234,ISC,ISC|NEIS-Mb,1982,10,9,22,49,44.89,0.87,126.0011,5.9396,22.15,12.08,63.0,127.0,,4.79,0.283,,1306693|NEIS|4.70|mb || 1306694|ISC|4.70|mb || usp0001q4s|usgsComcat|4.70|mb
590244,ISC-EHB,ISC-EHB|NEIS-Mb,1982,10,10,5,13,33.98,,123.769,12.171,14.4,10.9,84.0,13.0,4.7,4.9,0.283,,1306718|NEIS|4.80|mb || 1306720|ISC|5.00|mb || usp0001q4w|usgsComcat|4.80|mb
590304,ISC,ISC|NEIS-Mb,1982,10,11,10,35,16.11,0.72,126.6543,8.8425,13.89,7.855,70.0,54.0,,4.44,0.283,,1306849|NEIS|4.40|mb || 1306850|ISC|4.50|mb || usp0001q5p|usgsComcat|4.40|mb
590351,ISC,ISC|NEIS-Mb,1982,10,12,17,18,20.27,1.25,122.4643,23.9607,11.99,6.496,94.0,27.0,,4.09,0.283,,1306951|NEIS|4.10|mb || usp0001q6g|usgsComcat|4.10|mb
590395,ISC-EHB,ISC-EHB|NEIS-MS,1982,10,13,18,52,51.17,,124.453,13.984,15.1,9.0,61.0,39.0,5.5,4.55,0.159,,1307051|NEIS|4.40|mb || 1307051|NEIS|3.80|MS || 1307053|ISC|4.30|mb || usp0001q74|usgsComcat|4.40|mb
590415,ISC,ISC|NEIS-Mb,1982,10,14,3,9,1.47,1.5,121.5079,22.8355,9.366,4.357,111.0,8.0,10.0,3.51,0.283,,1307099|NEIS|3.60|mb || usp0001q7f|usgsComcat|3.60|mb
590483,ISC-EHB,ISC-EHB|NEIS-Mb,1982,10,15,0,54,11.15,,126.118,5.105,7.3,4.4,71.0,89.0,3.3,5.37,0.283,,1307252|NEIS|5.20|mb || 1307254|ISC|5.10|mb || usp0001q8f|usgsComcat|5.20|mb
590487,ISC,ISC|NEIS-Mb,1982,10,15,3,55,26.89,0.88,121.5613,12.0352,9.195,7.131,31.0,21.0,,4.09,0.283,,1307266|NEIS|4.10|mb || usp0001q8j|usgsComcat|4.10|mb
590558,ISC,ISC|NEIS-Mb,1982,10,16,15,28,42.83,1.22,125.6253,12.2615,17.68,9.278,73.0,36.0,,4.9,0.283,,1307444|NEIS|4.80|mb || 1307445|ISC|4.70|mb || usp0001q9v|usgsComcat|4.80|mb
590657,ISC,ISC|NEIS-Mb,1982,10,18,5,19,46.77,1.32,122.8156,16.0143,27.19,9.406,58.0,35.0,,4.09,0.283,,1307699|NEIS|4.10|mb || usp0001qb1|usgsComcat|4.10|mb
590664,ISC,ISC|NEIS-Mb,1982,10,18,9,13,36.22,1.23,122.8624,15.9734,15.02,7.614,61.0,10.0,,4.21,0.283,,1307711|NEIS|4.20|mb || usp0001qb3|usgsComcat|4.20|mb
590696,ISC,ISC|NEIS-Mb,1982,10,19,0,56,41.42,1.13,121.5329,15.5302,26.65,8.998,90.0,25.0,,3.98,0.283,,1307774|NEIS|4.00|mb || usp0001qbf|usgsComcat|4.00|mb
590749,ISC-EHB,ISC-EHB|NEIS-Mb,1982,10,20,2,29,49.54,,126.041,9.181,10.7,6.4,58.0,136.0,5.7,4.9,0.283,,1307909|NEIS|4.80|mb || 1307910|ISC|4.80|mb || usp0001qcb|usgsComcat|4.80|mb
590789,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1982,10,20,20,1,58.5,,121.878,23.874,3.6,3.0,,30.4,4.5,5.89,0.1,,590789|ISC-GEM|5.89|Mw || 1308015|NEIS|5.40|mb || 1308015|NEIS|5.90|MS || 05181564|GCMT|5.90|MW || 1308018|ISC|5.40|mb || 1308018|ISC|6.20|MS || usp0001qd1|usgsComcat|5.90|ms || B102082A|PDE |5.40|mb || B102082A|PDE |5.90|Ms || B102082A-C|GCMT|5.92|Mw || 1308015|NEIS|5.40|mb || 1308015|NEIS|5.90|MS || 05181564|GCMT|5.90|MW || 1308018|ISC|5.40|mb || 1308018|ISC|6.20|MS || usp0001qd1|usgsComcat|5.90|ms || B102082A|PDE |5.40|mb || B102082A|PDE |5.90|Ms || B102082A-C|GCMT|5.92|Mw
590869,ISC-EHB,ISC-EHB|NEIS-MS,1982,10,22,10,17,39.98,,125.482,10.671,8.4,4.9,66.0,53.0,3.3,5.12,0.159,,1308206|NEIS|5.10|mb || 1308206|NEIS|4.60|MS || 1308208|ISC|5.20|mb || usp0001qeb|usgsComcat|5.10|mb
590892,ISC,ISC|NEIS-Mb,1982,10,22,21,41,24.35,0.95,125.0928,10.7305,14.46,7.835,80.0,15.0,,3.98,0.283,,1308254|NEIS|4.00|mb || usp0001qen|usgsComcat|4.00|mb
590912,ISC,ISC|NEIS-Mb,1982,10,23,9,26,41.4,1.19,126.4641,5.3206,27.88,8.37,84.0,71.0,,4.56,0.283,,1308294|NEIS|4.50|mb || usp0001qex|usgsComcat|4.50|mb
590947,ISC,ISC|NEIS-Mb,1982,10,24,1,10,26.32,0.81,127.0121,8.4108,14.97,10.84,90.0,39.0,,4.67,0.283,,1308369|NEIS|4.60|mb || 1308370|ISC|4.90|mb || usp0001qfh|usgsComcat|4.60|mb
590978,ISC,ISC|NEIS-Mb,1982,10,24,11,39,21.04,1.18,126.8668,8.4487,29.71,22.03,33.0,39.0,,5.02,0.283,,1308436|NEIS|4.90|mb || usp0001qg0|usgsComcat|4.90|mb
591115,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1982,10,27,10,30,14.98,,121.512,20.564,5.4,4.0,,37.5,5.1,5.54,0.1,,591115|ISC-GEM|5.54|Mw || 1308788|NEIS|5.50|mb || 1308788|NEIS|4.50|MS || 05181586|GCMT|5.50|MW || 1308792|ISC|5.50|mb || 1308792|ISC|4.20|MS || usp0001qj5|usgsComcat|5.50|mb || B102782A|PDE |5.50|mb || B102782A|PDE |4.50|Ms || B102782A-C|GCMT|5.57|Mw || 1308788|NEIS|5.50|mb || 1308788|NEIS|4.50|MS || 05181586|GCMT|5.50|MW || 1308792|ISC|5.50|mb || 1308792|ISC|4.20|MS || usp0001qj5|usgsComcat|5.50|mb || B102782A|PDE |5.50|mb || B102782A|PDE |4.50|Ms || B102782A-C|GCMT|5.57|Mw
591196,ISC,ISC|NEIS-Mb,1982,10,29,1,43,12.21,0.78,121.8769,23.8311,8.05,3.94,100.0,21.0,2.56,4.67,0.283,,1308981|NEIS|4.60|mb || usp0001qkd|usgsComcat|4.60|mb
591216,ISC,ISC|NEIS-Mb,1982,10,29,13,36,15.68,0.72,125.674,9.0182,10.69,6.496,78.0,19.0,,4.21,0.283,,1309036|NEIS|4.20|mb || 1309037|ISC|4.20|mb || usp0001qkq|usgsComcat|4.20|mb
591323,ISC,ISC|NEIS-Mb,1982,10,31,19,12,47.67,1.06,126.0741,9.6788,15.17,8.626,89.0,67.0,,4.56,0.283,,1309260|NEIS|4.50|mb || 1309261|ISC|4.70|mb || usp0001qn5|usgsComcat|4.50|mb
588379,ISC,ISC|NEIS-Mb,1982,11,1,15,43,24.78,1.85,125.7581,11.8506,20.48,8.947,75.0,28.0,,4.09,0.283,,1302533|NEIS|4.10|mb || usp0001qnr|usgsComcat|4.10|mb
588383,ISC,ISC|ISC-Mb,1982,11,1,18,3,38.35,1.09,126.8373,7.1865,26.25,10.61,81.0,200.0,,4.19,0.822,,1302539|ISC|4.00|mb
588410,ISC,ISC|NEIS-Mb,1982,11,2,7,27,4.45,0.83,125.6786,12.3958,11.17,5.9,68.0,33.0,,4.79,0.283,,1302602|NEIS|4.70|mb || usp0001qp4|usgsComcat|4.70|mb
588411,ISC-EHB,ISC-EHB|NEIS-MS,1982,11,2,7,40,26.6,,125.728,12.424,8.3,6.7,72.0,15.0,,4.83,0.159,,1302604|NEIS|4.90|mb || 1302604|NEIS|4.20|MS || 1302607|ISC|4.80|mb || usp0001qp5|usgsComcat|4.90|mb
588419,ISC,ISC|NEIS-Mb,1982,11,2,11,44,54.24,0.96,119.762,17.5544,16.9,7.653,20.0,10.0,,4.79,0.283,,1302622|NEIS|4.70|mb || 1302623|ISC|4.60|mb || usp0001qp8|usgsComcat|4.70|mb
588485,ISC-EHB,ISC-EHB|NEIS-Mb,1982,11,4,3,8,32.46,,121.612,22.727,6.5,4.0,72.0,131.0,1.8,5.14,0.283,,1302755|NEIS|5.00|mb || 1302758|ISC|4.90|mb || usp0001qq1|usgsComcat|5.00|mb
588572,ISC,ISC|NEIS-Mb,1982,11,5,19,32,26.59,1.32,128.4154,2.5081,25.3,12.6,16.0,250.0,,4.67,0.283,,1302946|NEIS|4.60|mb || usp0001qr7|usgsComcat|4.60|mb
588587,ISC-EHB,ISC-EHB|NEIS-Mb,1982,11,6,7,45,47.15,,126.507,3.619,7.4,4.7,73.0,28.0,2.1,5.48,0.283,,1302979|NEIS|5.30|mb || 1302981|ISC|5.30|mb || usp0001qrd|usgsComcat|5.30|mb
588591,ISC,ISC|NEIS-Mb,1982,11,6,8,37,39.65,0.76,126.4192,9.9176,15.3,10.38,49.0,42.0,,4.79,0.283,,1302987|NEIS|4.70|mb || 1302988|ISC|4.80|mb || usp0001qrf|usgsComcat|4.70|mb
588705,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1982,11,8,18,35,36.92,,127.806,4.827,7.1,4.2,,166.9,5.2,5.52,0.1,,588705|ISC-GEM|5.52|Mw || 1303226|NEIS|5.40|mb || 05181622|GCMT|5.50|MW || 1303229|ISC|5.40|mb || usp0001qsn|usgsComcat|5.40|mb || B110882A|PDE |5.40|mb || B110882A-C|GCMT|5.55|Mw || 1303226|NEIS|5.40|mb || 05181622|GCMT|5.50|MW || 1303229|ISC|5.40|mb || usp0001qsn|usgsComcat|5.40|mb || B110882A|PDE |5.40|mb || B110882A-C|GCMT|5.55|Mw
588776,ISC,ISC|NEIS-Mb,1982,11,10,11,53,8.61,0.97,127.2211,5.5373,22.02,10.36,73.0,84.0,,4.9,0.283,,1303396|NEIS|4.80|mb || 1303398|ISC|4.90|mb || usp0001qtr|usgsComcat|4.80|mb
588852,ISC,ISC|NEIS-Mb,1982,11,11,22,13,55.07,1.02,125.6052,12.3629,33.45,19.05,64.0,33.0,,4.32,0.283,,1303581|NEIS|4.30|mb || 1303582|ISC|4.20|mb || usp0001qut|usgsComcat|4.30|mb
588930,ISC,ISC|NEIS-Mb,1982,11,13,9,16,25.18,1.2,120.549,22.6064,11.51,7.636,65.0,24.0,,3.86,0.283,,1303752|NEIS|3.90|mb || usp0001qw5|usgsComcat|3.90|mb
589018,ISC,ISC|ISC-Mb,1982,11,14,18,25,46.64,1.16,126.1318,4.5917,26.67,12.11,82.0,150.0,,4.3,0.384,,1303964|ISC|4.10|mb
usp0001qzd,usgsComcat,usgsComcat|usgsComcat-mb,1982,11,17,19,18,7.13,,125.903,23.805,,,,50.0,3.4,3.98,0.283,,usp0001qzd|usgsComcat|4.00|mb
589273,ISC,ISC|NEIS-Mb,1982,11,19,9,29,19.5,1.33,121.5733,23.0156,6.252,3.565,104.0,1.0,10.9,3.63,0.283,,1304556|NEIS|3.70|mb || usp0001r07|usgsComcat|3.70|mb
589381,ISC,ISC|NEIS-Mb,1982,11,21,16,36,25.23,1.57,126.2915,6.1926,39.77,8.4,79.0,150.0,,3.51,0.283,,1304796|NEIS|3.60|mb || usp0001r1h|usgsComcat|3.60|mb
589593,ISC-EHB,ISC-EHB|NEIS-Mb,1982,11,26,16,52,0.7,,126.489,4.92,19.4,9.0,69.0,12.0,4.1,5.25,0.283,,1305253|NEIS|5.10|mb || 1305256|ISC|5.00|mb || usp0001r4b|usgsComcat|5.10|mb
589601,ISC,ISC|NEIS-Mb,1982,11,26,19,29,37.95,0.67,118.3261,4.8611,12.19,9.302,40.0,40.0,,4.56,0.283,,1305272|NEIS|4.50|mb || 1305273|ISC|4.40|mb || usp0001r4f|usgsComcat|4.50|mb
589630,ISC-EHB,ISC-EHB|NEIS-Mb,1982,11,27,11,13,53.68,,125.67,5.294,9.0,5.2,79.0,150.0,7.1,5.25,0.283,,1305344|NEIS|5.10|mb || 1305345|ISC|5.00|mb || usp0001r4z|usgsComcat|5.10|mb
589673,ISC-EHB,ISC-EHB|NEIS-Mb,1982,11,28,4,13,30.92,,126.709,9.751,11.2,7.6,62.0,15.0,,5.25,0.283,,1305435|NEIS|5.10|mb || 1305436|ISC|5.10|mb || usp0001r5j|usgsComcat|5.10|mb
589674,ISC,ISC|NEIS-Mb,1982,11,28,4,28,9.85,1.36,126.7426,9.5615,24.49,15.97,33.0,42.0,,5.25,0.283,,1305437|NEIS|5.10|mb || 1305438|ISC|4.90|mb || usp0001r5k|usgsComcat|5.10|mb
589681,ISC,ISC|NEIS-Mb,1982,11,28,5,24,24.11,0.76,126.1945,5.7705,30.95,9.886,63.0,100.0,,5.02,0.283,,1305451|NEIS|4.90|mb || 1305452|ISC|4.70|mb || usp0001r5q|usgsComcat|4.90|mb
589686,ISC-EHB,ISC-EHB|NEIS-Mb,1982,11,28,9,39,8.78,,121.406,20.054,7.8,5.2,76.0,32.0,2.3,5.02,0.283,,1305465|NEIS|4.90|mb || 1305468|ISC|5.20|mb || usp0001r5u|usgsComcat|4.90|mb
589721,EHB,EHB|NEIS-Mb,1982,11,29,6,30,48.09,,126.538,9.733,20.1,11.0,61.0,44.0,13.4,5.14,0.283,,1305553|NEIS|5.00|mb || 1305555|ISC|5.00|mb || usp0001r6e|usgsComcat|5.00|mb
586231,ISC,ISC|NEIS-Mb,1982,12,1,23,37,5.47,0.83,121.0532,19.1896,17.73,9.757,52.0,39.0,,4.67,0.283,,1298014|NEIS|4.60|mb || 1298016|ISC|4.30|mb || usp0001r7v|usgsComcat|4.60|mb
586347,ISC-EHB,ISC-EHB|NEIS-Mb,1982,12,4,7,45,1.91,,126.04,5.003,10.1,5.5,67.0,108.0,9.5,5.02,0.283,,1298265|NEIS|4.90|mb || 1298266|ISC|4.90|mb || usp0001r8w|usgsComcat|4.90|mb
586418,ISC-EHB,ISC-EHB|NEIS-Mb,1982,12,5,21,4,19.43,,124.944,13.581,11.0,6.6,61.0,34.0,3.2,4.67,0.283,,1298418|NEIS|4.60|mb || 1298419|ISC|4.60|mb || usp0001r9s|usgsComcat|4.60|mb
586482,ISC,ISC|NEIS-Mb,1982,12,7,11,5,42.99,0.64,114.5681,12.5084,12.76,11.93,30.0,35.0,,5.14,0.283,,1298538|NEIS|5.00|mb || 1298539|ISC|4.90|mb || usp0001rab|usgsComcat|5.00|mb
586506,ISC-EHB,ISC-EHB|NEIS-Mb,1982,12,7,23,25,4.16,,124.846,11.096,13.1,8.5,59.0,15.0,,4.9,0.283,,1298589|NEIS|4.80|mb || 1298591|ISC|4.70|mb || usp0001rah|usgsComcat|4.80|mb
586510,ISC,ISC|ISC-Mb,1982,12,8,3,4,49.38,0.51,124.5573,12.8843,11.7,6.565,66.0,35.0,,4.84,0.335,,1298601|ISC|4.60|mb
586678,ISC,ISC|NEIS-Mb,1982,12,11,14,25,31.14,1.04,122.6548,23.7774,11.51,8.102,109.0,27.0,,4.56,0.283,,1298968|NEIS|4.50|mb || 1298971|ISC|4.40|mb || usp0001rcr|usgsComcat|4.50|mb
586739,ISC,ISC|NEIS-Mb,1982,12,12,14,58,24.36,0.96,128.2035,2.3775,17.49,12.36,57.0,180.0,,4.79,0.283,,1299115|NEIS|4.70|mb || usp0001rdp|usgsComcat|4.70|mb
586760,ISC,ISC|NEIS-Mb,1982,12,13,0,20,9.25,1.01,121.4395,15.8674,23.55,12.03,70.0,35.0,,4.67,0.283,,1299160|NEIS|4.60|mb || 1299161|ISC|4.70|mb || usp0001re3|usgsComcat|4.60|mb
587017,EHB,EHB|NEIS-Mb,1982,12,18,11,46,34.2,,123.43,5.012,19.5,9.2,58.0,535.0,9.8,4.79,0.283,,1299716|NEIS|4.70|mb || 1299717|ISC|4.90|mb || usp0001rh8|usgsComcat|4.70|mb
