eventID,datetime,year,month,day,hour,minute,second,latitude,longitude,depth,magnitude,location,magnitudeType,event_type
61204229,2015-09-17 08:34:00+00:00,2015,09,17,08,34,00,5.37,126.12,8,5,072 km S 84° E of Sarangani (Davao Occidental),Ms,TECTONIC
61204559,2015-07-17 14:20:00+00:00,2015,07,17,14,20,00,9.13,126.97,29,5,086 km N 87° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61205869,2015-09-17 08:34:00+00:00,2015,09,17,08,34,00,5.37,126.12,8,5,072 km S 84° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206199,2015-07-17 14:20:00+00:00,2015,07,17,14,20,00,9.13,126.97,29,5,086 km N 87° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61206797,2015-09-17 08:34:00+00:00,2015,09,17,08,34,00,5.37,126.12,8,5,072 km S 84° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207127,2015-07-17 14:20:00+00:00,2015,07,17,14,20,00,9.13,126.97,29,5,086 km N 87° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61207837,2015-09-17 08:34:00+00:00,2015,09,17,08,34,00,5.37,126.12,8,5,072 km S 84° E of Sarangani (Davao Occidental),Ms,TECTONIC
61208167,2015-07-17 14:20:00+00:00,2015,07,17,14,20,00,9.13,126.97,29,5,086 km N 87° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61209236,2015-09-17 08:34:00+00:00,2015,09,17,08,34,00,5.37,126.12,8,5,072 km S 84° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209566,2015-07-17 14:20:00+00:00,2015,07,17,14,20,00,9.13,126.97,29,5,086 km N 87° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61211145,2015-09-17 08:34:00+00:00,2015,09,17,08,34,00,5.37,126.12,8,5,072 km S 84° E of Sarangani (Davao Occidental),Ms,TECTONIC
61267494,2022-08-17 09:35:14+00:00,2022,08,17,09,35,14,9.68,125.92,131,5,007 km N 51° W of Socorro (Surigao Del Norte),Mw,TECTONIC
61285739,2023-03-17 16:11:36+00:00,2023,03,17,16,11,36,5.85,127.1,29,5,145 km S 52° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61278205,2022-10-17 13:20:37+00:00,2022,10,17,13,20,37,21.36,121.16,95,4.9,095 km N 48° W of Itbayat (Batanes),Ms,TECTONIC
61285749,2023-03-17 13:23:26+00:00,2023,03,17,13,23,26,18.53,120.25,4,4.9,042 km N 87° W of Burgos (Ilocos Norte),Mw,TECTONIC
61212159,2016-02-17 15:48:11+00:00,2016,02,17,15,48,11,6.98,127.07,12,4.8,064 km S 67° E of Manay (Davao Oriental),Ms,TECTONIC
61212160,2016-02-17 07:32:05+00:00,2016,02,17,07,32,05,4.76,128.24,87,4.8,315 km S 76° E of Sarangani (Davao Occidental),Ms,TECTONIC
61213655,2016-11-17 00:58:08+00:00,2016,11,17,00,58,08,8.92,126.6,42,4.8,033 km S 89° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
61225376,2018-10-17 18:34:50+00:00,2018,10,17,18,34,50,12.38,124.59,116,4.8,014 km S 20° W of Catarman (Northern Samar),Ms,TECTONIC
61237784,2019-10-17 15:05:51+00:00,2019,10,17,15,05,51,6.81,125.05,16,4.8,025 km S 80° E of Tulunan (Cotabato),Ms,TECTONIC
61255983,2021-12-17 14:28:55+00:00,2021,12,17,14,28,55,12.82,123.64,24,4.8,011 km S 26° E of Donsol (Sorsogon),Ms,TECTONIC
61256717,2021-02-17 13:03:42+00:00,2021,02,17,13,03,42,6.73,125.17,18,4.8,003 km S 31° E of Magsaysay (Davao Del Sur),Ms,TECTONIC
61285729,2023-03-17 19:37:57+00:00,2023,03,17,19,37,57,5.82,125.88,112,4.8,029 km S 68° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61285747,2023-03-17 13:56:04+00:00,2023,03,17,13,56,04,14.58,119.82,19,4.8,050 km S 36° W of San Antonio (Zambales),Mw,TECTONIC
61200841,2015-07-17 17:47:00+00:00,2015,07,17,17,47,00,9.11,126.91,9,4.7,079 km N 88° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61203067,2015-07-17 17:47:00+00:00,2015,07,17,17,47,00,9.11,126.91,9,4.7,079 km N 88° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61204557,2015-07-17 17:47:00+00:00,2015,07,17,17,47,00,9.11,126.91,9,4.7,079 km N 88° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61206197,2015-07-17 17:47:00+00:00,2015,07,17,17,47,00,9.11,126.91,9,4.7,079 km N 88° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61207125,2015-07-17 17:47:00+00:00,2015,07,17,17,47,00,9.11,126.91,9,4.7,079 km N 88° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61208165,2015-07-17 17:47:00+00:00,2015,07,17,17,47,00,9.11,126.91,9,4.7,079 km N 88° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61209564,2015-07-17 17:47:00+00:00,2015,07,17,17,47,00,9.11,126.91,9,4.7,079 km N 88° E of Tandag ( Surigao del Sur),Ms,TECTONIC
61213370,2016-05-17 13:58:18+00:00,2016,05,17,13,58,18,5.85,126.02,112,4.7,045km S 85° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61230009,2019-02-17 20:36:58+00:00,2019,02,17,20,36,58,20.55,122.09,155,4.7,016 km N 50° E of Basco (Batanes),Ms,TECTONIC
61237863,2019-10-17 01:53:40+00:00,2019,10,17,01,53,40,6.78,125,6,4.7,020 km S 69° E of Tulunan (North Cotabato),ML,TECTONIC
61265002,2021-09-17 12:43:46+00:00,2021,09,17,12,43,46,4.36,126.24,23,4.7,148 km S 38° E of Sarangani (Davao Occidental),Ms,TECTONIC
61278211,2022-10-17 01:57:46+00:00,2022,10,17,01,57,46,11.05,125.42,74,4.7,009 km S 21° W of Giporlos (Eastern Samar),Mw,TECTONIC
61216513,2017-02-17 09:18:00+00:00,2017,02,17,09,18,00,9.7,125.35,4,4.6,018 km S 63° W of Surigao City (Surigao Del Norte),Ms,TECTONIC
61220281,2018-04-17 12:10:53+00:00,2018,04,17,12,10,53,12.51,125.96,32,4.6,061 km N 54° E of San Policarpo (Eastern Samar),Ms,TECTONIC
61229041,2019-12-17 06:07:17+00:00,2019,12,17,06,07,17,6.7,125.17,21,4.6,006 km S 80° W of Magsaysay (Davao Del Sur),Ms,TECTONIC
61237762,2019-10-17 17:50:00+00:00,2019,10,17,17,50,00,6.79,124.89,10,4.6,010 km S 45° E of Tulunan (Cotabato),Ms,TECTONIC
61241415,2020-08-17 05:21:36+00:00,2020,08,17,05,21,36,11.93,123.98,9,4.6,009 km S 09° W of Cataingan (Masbate),Mw,TECTONIC
61272088,2022-07-17 10:40:12+00:00,2022,07,17,10,40,12,12.29,120.73,12,4.6,031 km S 54° W of Rizal (Occidental Mindoro),Mw,TECTONIC
61214001,2016-10-17 21:45:04+00:00,2016,10,17,21,45,04,9.97,126.21,23,4.5,022 km N 88° E of San Benito (Surigao Del Norte),Ms,TECTONIC
61234233,2019-05-17 15:18:20+00:00,2019,05,17,15,18,20,2.99,128.69,253,4.5,448 km S 53° E of Sarangani (Davao Occidental),Ms,TECTONIC
61244483,2020-01-17 11:03:19+00:00,2020,01,17,11,03,19,5.44,126.36,97,4.5,096 km S 59° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61250764,2020-11-17 10:28:47+00:00,2020,11,17,10,28,47,10.58,126.4,18,4.5,072 km N 30° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61258529,2021-07-17 12:58:44+00:00,2021,07,17,12,58,44,2.14,127.09,126,4.5,406 km S 27° E of Sarangani (Davao Occidental),Ms,TECTONIC
61282615,2023-01-18 06:06:10+00:00,2023,01,18,06,06,10,2.86,127.04,15,7,335 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61241383,2020-08-18 00:03:47+00:00,2020,08,18,00,03,47,11.98,124.01,13,6.6,005 km S 20° E of Cataingan (Masbate),Mw,TECTONIC
61235366,2019-11-18 13:22:08+00:00,2019,11,18,13,22,08,7.67,124.89,6,5.9,009 km N 19° W of Kadingilan (Bukidnon),Mw,TECTONIC
61238921,2019-09-18 07:00:56+00:00,2019,09,18,07,00,56,5.07,126.64,28,5.6,136 km S 73° E of Sarangani (Davao Occidental),Ms,TECTONIC
61248558,2020-03-18 03:13:28+00:00,2020,03,18,03,13,28,2.83,127.62,168,5.4,374 km S 40° E of Sarangani (Davao Occidental),Ms,TECTONIC
61258505,2021-07-18 00:09:31+00:00,2021,07,18,00,09,31,6.26,126.43,63,5.4,059 km S 43° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61282612,2023-01-18 08:01:18+00:00,2023,01,18,08,01,18,2.2,127.31,62,5.4,412 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61200835,2015-07-18 15:46:00+00:00,2015,07,18,15,46,00,18.86,120.92,18,5.3,033 km N 31° W of Claveria (Cagayan),Ms,TECTONIC
61203061,2015-07-18 15:46:00+00:00,2015,07,18,15,46,00,18.86,120.92,18,5.3,033 km N 31° W of Claveria (Cagayan),Ms,TECTONIC
61204551,2015-07-18 15:46:00+00:00,2015,07,18,15,46,00,18.86,120.92,18,5.3,033 km N 31° W of Claveria (Cagayan),Ms,TECTONIC
61206191,2015-07-18 15:46:00+00:00,2015,07,18,15,46,00,18.86,120.92,18,5.3,033 km N 31° W of Claveria (Cagayan),Ms,TECTONIC
61207119,2015-07-18 15:46:00+00:00,2015,07,18,15,46,00,18.86,120.92,18,5.3,033 km N 31° W of Claveria (Cagayan),Ms,TECTONIC
61208159,2015-07-18 15:46:00+00:00,2015,07,18,15,46,00,18.86,120.92,18,5.3,033 km N 31° W of Claveria (Cagayan),Ms,TECTONIC
61209558,2015-07-18 15:46:00+00:00,2015,07,18,15,46,00,18.86,120.92,18,5.3,033 km N 31° W of Claveria (Cagayan),Ms,TECTONIC
61268939,2022-12-18 13:33:46+00:00,2022,12,18,13,33,46,15.69,119.17,13,5.2,080 km S 79° W of Infanta (Pangasinan),Mw,TECTONIC
61270471,2022-01-18 19:10:07+00:00,2022,01,18,19,10,07,21.12,122.21,187,5.2,053 km N 46° E of Itbayat (Batanes),Ms,TECTONIC
61241237,2020-08-18 21:50:43+00:00,2020,08,18,21,50,43,11.86,124.07,2,5.1,019 km S 25° E of Cataingan (Masbate),Mw,TECTONIC
61205286,2015-01-18 00:27:00+00:00,2015,01,18,00,27,00,13.88,120.45,102,5,021 km N 75° W of Calatagan (Batangas),Ms,TECTONIC
61231004,2019-01-18 18:51:55+00:00,2019,01,18,18,51,55,2.96,129.06,127,5,483 km S 55° E of Sarangani (Davao Occidental),Ms,TECTONIC
61237670,2019-10-18 22:52:15+00:00,2019,10,18,22,52,15,6.83,125,17,5,019 km S 82° E of Tulunan (Cotabato),Ms,TECTONIC
61284639,2023-06-18 17:33:59+00:00,2023,06,18,17,33,59,10.31,126.48,28,5,055 km N 54° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61265983,2022-04-18 14:30:04+00:00,2022,04,18,14,30,04,14.23,119.15,24,4.9,111 km N 67° W of Lubang (Occidental Mindoro),Ms,TECTONIC
61282614,2023-01-18 07:00:39+00:00,2023,01,18,07,00,39,2.87,126.67,57,4.9,314 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61212143,2016-02-18 17:49:20+00:00,2016,02,18,17,49,20,12.49,123.57,7,4.8,016 km N 08° W of Masbate (Masbate),Ms,TECTONIC
61223136,2018-06-18 05:22:00+00:00,2018,06,18,05,22,00,20.2,121.29,28,4.8,063 km S 76° W of Sabtang (Batanes),Ms,TECTONIC
61228954,2019-12-18 00:22:32+00:00,2019,12,18,00,22,32,6.68,125.15,4,4.8,007 km N 71° W of Kiblawan (Davao Del Sur),Ms,TECTONIC
61275636,2022-05-18 01:38:36+00:00,2022,05,18,01,38,36,12.39,123.67,12,4.8,006 km N 66° E of City Of Masbate (Masbate),Ms,TECTONIC
61237721,2019-10-18 10:56:21+00:00,2019,10,18,10,56,21,6.78,124.97,16,4.7,018 km S 64° E of Tulunan (Cotabato),Ms,TECTONIC
61200080,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61201364,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61202132,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61202306,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61203796,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61205436,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206364,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207404,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61208803,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209960,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210270,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210712,2015-12-18 03:39:00+00:00,2015,12,18,03,39,00,4.27,125.87,123,4.6,136 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212142,2016-02-18 20:50:03+00:00,2016,02,18,20,50,03,13.08,125.05,52,4.6,056 km N 04° E of Laoang (Northern Samar),Ms,TECTONIC
61259548,2021-06-18 21:15:26+00:00,2021,06,18,21,15,26,7.68,124.88,8,4.6,010 km N 21° W of Kadingilan (Bukidnon),Ms,TECTONIC
61272027,2022-07-18 18:04:10+00:00,2022,07,18,18,04,10,10.44,126.47,8,4.6,063 km N 43° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61282601,2023-01-18 15:14:04+00:00,2023,01,18,15,14,04,2.91,126.87,142,4.6,320 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61286977,2023-05-18 13:02:54+00:00,2023,05,18,13,02,54,7.81,127.5,15,4.6,107 km N 76° E of Baganga (Davao Oriental),Mw,TECTONIC
61212144,2016-02-18 16:38:56+00:00,2016,02,18,16,38,56,6.56,126.97,53,4.5,079 km S 47° E of Tarragona (Davao Oriental),Ms,TECTONIC
61214431,2016-09-18 01:25:48+00:00,2016,09,18,01,25,48,9.15,125.91,10,4.5,015km S 51° W of Carmen (Surigao Del Sur),Ms,TECTONIC
61218201,2017-03-18 21:03:00+00:00,2017,03,18,21,03,00,16.86,120.38,84,4.5,000 km 00 West of Luna (La Union),Ms,TECTONIC
61251622,2020-10-18 05:46:51+00:00,2020,10,18,05,46,51,11.32,126.29,27,4.5,069 km N 63° E of Guiuan (Eastern Samar),Mw,TECTONIC
61267405,2022-08-18 18:43:06+00:00,2022,08,18,18,43,06,17.16,120.7,1,4.5,004 km N 41° E of Quirino (Ilocos Sur),Ms,TECTONIC
61282594,2023-01-18 18:55:36+00:00,2023,01,18,18,55,36,2.55,126.45,23,4.5,336 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61282599,2023-01-18 15:43:25+00:00,2023,01,18,15,43,25,2.33,127.09,68,4.5,388 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61282617,2023-01-18 04:51:36+00:00,2023,01,18,04,51,36,14.43,123.03,1,4.5,010 km S 60° E of Tinaga Island (Vinzons) (Camarines Norte),Ms,TECTONIC
61265958,2022-04-19 01:23:07+00:00,2022,04,19,01,23,07,7.11,127.04,15,6.2,057 km S 78° E of Manay (Davao Oriental),Mw,TECTONIC
61200373,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61201657,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61202599,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61204089,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61205729,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61206657,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61207697,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61209096,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61210563,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61211005,2015-10-19 13:50:00+00:00,2015,10,19,13,50,00,13.85,120.38,104,5.8,020 km N 45° E of Looc (Occidental Mindoro),Mw,TECTONIC
61205275,2015-01-19 17:19:00+00:00,2015,01,19,17,19,00,4.76,119.82,35,5.6,016 km S 11° W of Simunul (Tawi-tawi),Mw,TECTONIC
61212842,2016-06-19 18:20:54+00:00,2016,06,19,18,20,54,19.91,121.32,21,5.6,075 km S 51° W of Sabtang (Batanes),Ms,TECTONIC
61262817,2021-11-19 20:13:46+00:00,2021,11,19,20,13,46,6.79,127.19,4,5.4,087 km S 71° E of Tarragona (Davao Oriental),Mw,TECTONIC
61265891,2022-04-19 21:20:03+00:00,2022,04,19,21,20,03,3.47,126.47,107,5.4,244 km S 28° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61278152,2022-10-19 08:05:39+00:00,2022,10,19,08,05,39,6.7,125.13,24,5.4,007 km S 27° W of Magsaysay (Davao Del Sur),Mw,TECTONIC
61211898,2016-12-19 20:44:41+00:00,2016,12,19,20,44,41,10.11,125.95,49,5.3,014 km N 42° W of Santa Monica (Surigao Del Norte),Ms,TECTONIC
61227070,2019-04-19 07:29:53+00:00,2019,04,19,07,29,53,5.19,126.96,43,5.3,168 km S 81° E of Sarangani (Davao Occidental),Ms,TECTONIC
61265941,2022-04-19 04:24:35+00:00,2022,04,19,04,24,35,7.1,127.01,17,5.3,068 km S 59° E of Manay (Davao Oriental),Mw,TECTONIC
61262819,2021-11-19 20:08:20+00:00,2021,11,19,20,08,20,6.83,127.17,3,5.2,083 km S 73° E of Tarragona (Davao Oriental),Mw,TECTONIC
61219510,2017-10-19 07:06:30+00:00,2017,10,19,07,06,30,17.61,119.95,30,5.1,043 km N 85° W of Santa Catalina (Ilocos Sur),Ms,TECTONIC
61239935,2020-04-19 13:09:33+00:00,2020,04,19,13,09,33,3.92,126.12,102,5.1,182 km S 23° E of Sarangani (Davao Occidental),Ms,TECTONIC
61268909,2022-12-19 09:05:58+00:00,2022,12,19,09,05,58,17.42,120.55,10,5.1,005 km N 80° W of Pilar (Abra),Mw,TECTONIC
61211330,2016-04-19 17:17:37+00:00,2016,04,19,17,17,37,7.97,126.45,63,5,020 km N 01° W of Cateel (Davao Oriental),Ms,TECTONIC
61248499,2020-03-19 20:08:18+00:00,2020,03,19,20,08,18,14.78,124.23,8,5,082 km N 05° E of Pandan (Catanduanes),Ms,TECTONIC
61265903,2022-04-19 17:51:53+00:00,2022,04,19,17,51,53,6.27,127.51,54,5,145 km S 53° E of Tarragona (Davao Oriental),Mw,TECTONIC
61267346,2022-08-19 19:22:24+00:00,2022,08,19,19,22,24,12.39,123.65,15,5,004 km N 64° E of City Of Masbate (Masbate),Mw,TECTONIC
61268891,2022-12-19 21:44:24+00:00,2022,12,19,21,44,24,7.82,124.74,4,5,009 km N 04° W of Kalilangan (Bukidnon),Mw,TECTONIC
61281444,2023-02-19 04:47:18+00:00,2023,02,19,04,47,18,8.99,126.15,34,5,009 km S 12° W of City Of Tandag (Surigao Del Sur),Mw,TECTONIC
61283453,2023-07-19 23:08:06+00:00,2023,07,19,23,08,06,3.26,128.67,176,5,431 km S 55° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61200503,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61201787,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61202729,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61204219,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61205859,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206787,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207827,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209226,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61211135,2015-09-19 00:48:00+00:00,2015,09,19,00,48,00,3.37,126.73,15,4.9,268 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61229970,2019-02-19 12:56:47+00:00,2019,02,19,12,56,47,3.38,128.6,40,4.9,415 km S 57° E of Sarangani (Davao Occidental),Ms,TECTONIC
61237640,2019-10-19 11:44:28+00:00,2019,10,19,11,44,28,6.85,125.01,6,4.9,021 km N 89° E of Tulunan (Cotabato),Ms,TECTONIC
61238874,2019-09-19 19:09:46+00:00,2019,09,19,19,09,46,3.16,127.14,33,4.9,312 km S 36° E of Sarangani (Davao Occidental),Ms,TECTONIC
61265901,2022-04-19 18:28:21+00:00,2022,04,19,18,28,21,7,127.2,30,4.9,079 km S 72° E of Manay (Davao Oriental),Mw,TECTONIC
61267364,2022-08-19 15:01:14+00:00,2022,08,19,15,01,14,20.58,120.85,21,4.9,106 km S 77° W of Itbayat (Batanes),Ms,TECTONIC
61281399,2023-02-19 23:12:19+00:00,2023,02,19,23,12,19,2.24,126.76,100,4.9,381 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61284584,2023-06-19 21:16:31+00:00,2023,06,19,21,16,31,2.38,128.26,184,4.9,460 km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61212575,2016-07-19 15:01:08+00:00,2016,07,19,15,01,08,19.23,121.21,20,4.8,071km N 11° E of Claveria (Cagayan),Ms,TECTONIC
61233317,2019-03-19 14:35:25+00:00,2019,03,19,14,35,25,2.21,128.25,89,4.8,471 km S 41 E of Sarangani (Davao Occidental),Ms,TECTONIC
61251567,2020-10-19 19:32:56+00:00,2020,10,19,19,32,56,11.63,124.35,14,4.8,006 km S 12° W of Kawayan (Biliran),Ms,TECTONIC
61276697,2022-11-19 02:18:18+00:00,2022,11,19,02,18,18,16.16,119.07,6,4.8,078 km N 86° W of Agno (Pangasinan),Mw,TECTONIC
61282560,2023-01-19 17:51:33+00:00,2023,01,19,17,51,33,2.82,126.76,158,4.8,323 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61213628,2016-11-19 23:01:14+00:00,2016,11,19,23,01,14,3.72,123.08,546,4.7,314 km S 40° W of Kalingalan Caluang (Sulu),Ms,TECTONIC
61213630,2016-11-19 19:31:03+00:00,2016,11,19,19,31,03,5.46,127.95,37,4.7,246 km S 58° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61213632,2016-11-19 17:36:25+00:00,2016,11,19,17,36,25,3.61,125.9,108,4.7,207 km S 13° E of Sarangani (Davao Occidental),Ms,TECTONIC
61233322,2019-03-19 08:01:22+00:00,2019,03,19,08,01,22,11.11,126.4,33,4.7,074 km N 83° E of Guiuan (Eastern Samar),Ms,TECTONIC
61255943,2021-12-19 06:27:06+00:00,2021,12,19,06,27,06,15.56,119.91,27,4.7,009 km N 75° W of Masinloc (Zambales),Ms,TECTONIC
61264924,2021-09-19 20:49:10+00:00,2021,09,19,20,49,10,11.04,122.11,15,4.7,004 km N 30° W of Valderrama (Antique),Ms,TECTONIC
61281424,2023-02-19 15:17:01+00:00,2023,02,19,15,17,01,2.27,126.17,36,4.7,357 km S 13° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61200076,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61201360,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61202128,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61202302,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61203792,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61205432,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61206360,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61207400,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61208799,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61209956,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
61210266,2015-12-19 09:38:00+00:00,2015,12,19,09,38,00,18.48,119.55,92,4.6,110 km N 63° W of Currimao (Ilocos Norte),Ms,TECTONIC
